DATETIME,DBTM (m),DMEA (m),MFIA (L/min),RPMA (rpm),SPPA (bar),WOBA (ton)
2010-07-01T00:02:47Z,802.45,2924,0,0,0.6,0
2010-07-01T00:02:52Z,802.45,2924,0,0,0.6,0
2010-07-01T00:02:57Z,802.45,2924,0,0,0.7,0
2010-07-01T00:03:02Z,802.45,2924,0,0,0.8,0
2010-07-01T00:03:07Z,802.45,2924,0,0,0.9,0
2010-07-01T00:03:12Z,802.45,2924,0,0,1,0
2010-07-01T00:03:17Z,802.45,2924,0,0,0.7,0
2010-07-01T00:03:22Z,802.45,2924,0,0,0.8,0
2010-07-01T00:03:27Z,802.45,2924,0,0,0.8,0
2010-07-01T00:03:32Z,802.45,2924,0,0,0.7,0
2010-07-01T00:03:37Z,802.45,2924,0,0,0.6,0
2010-07-01T00:03:42Z,802.45,2924,0,0,0.7,0
2010-07-01T00:03:47Z,802.45,2924,0,0,1.2,0
2010-07-01T00:03:52Z,802.45,2924,0,0,1.1,0
2010-07-01T00:03:57Z,802.45,2924,0,0,0.8,0
2010-07-01T00:04:02Z,802.45,2924,0,0,0.7,0
2010-07-01T00:04:07Z,802.45,2924,0,0,0.8,0
2010-07-01T00:04:12Z,802.45,2924,0,0,0.7,0
2010-07-01T00:04:17Z,802.45,2924,0,0,0.8,0
2010-07-01T00:04:22Z,802.45,2924,0,0,0.8,0
2010-07-01T00:04:27Z,802.45,2924,0,0,0.8,0
2010-07-01T00:04:32Z,802.45,2924,0,0,0.8,0
2010-07-01T00:04:37Z,802.45,2924,0,0,0.7,0
2010-07-01T00:04:42Z,802.45,2924,0,0,0.8,0
2010-07-01T00:04:47Z,802.45,2924,0,0,0.8,0
2010-07-01T00:04:52Z,802.45,2924,0,0,1,0
2010-07-01T00:04:57Z,802.45,2924,0,0,0.8,0
2010-07-01T00:05:02Z,802.45,2924,0,0,0.8,0
2010-07-01T00:05:07Z,802.45,2924,0,0,0.8,0
2010-07-01T00:05:12Z,802.45,2924,0,0,0.8,0
2010-07-01T00:05:17Z,802.45,2924,0,0,0.8,0
2010-07-01T00:05:22Z,802.45,2924,0,0,0.8,0
2010-07-01T00:05:27Z,802.45,2924,0,0,0.8,0
2010-07-01T00:05:32Z,802.45,2924,0,0,0.8,0
2010-07-01T00:05:37Z,802.45,2924,0,0,0.8,0
2010-07-01T00:05:42Z,802.45,2924,0,0,1.1,0
2010-07-01T00:05:47Z,802.45,2924,0,0,1.2,0
2010-07-01T00:05:52Z,802.45,2924,0,0,1.1,0
2010-07-01T00:05:57Z,802.45,2924,0,0,0.6,0
2010-07-01T00:06:02Z,802.45,2924,0,0,0.8,0
2010-07-01T00:06:07Z,802.45,2924,0,0,0.7,0
2010-07-01T00:06:12Z,802.45,2924,0,0,0.7,0
2010-07-01T00:06:17Z,802.45,2924,0,0,0.8,0
2010-07-01T00:06:22Z,802.45,2924,0,0,0.8,0
2010-07-01T00:06:27Z,802.45,2924,0,0,0.9,0
2010-07-01T00:06:32Z,802.45,2924,0,0,0.8,0
2010-07-01T00:06:37Z,802.45,2924,0,0,0.8,0
2010-07-01T00:06:42Z,802.45,2924,0,0,0.7,0
2010-07-01T00:06:47Z,802.45,2924,0,0,0.7,0
2010-07-01T00:06:52Z,802.45,2924,0,0,0.7,0
2010-07-01T00:06:57Z,802.45,2924,0,0,0.8,0
2010-07-01T00:07:02Z,802.45,2924,0,0,0.8,0
2010-07-01T00:07:07Z,802.45,2924,0,0,0.7,0
2010-07-01T00:07:12Z,802.45,2924,0,0,0.8,0
2010-07-01T00:07:17Z,802.45,2924,0,0,0.8,0
2010-07-01T00:07:22Z,802.45,2924,0,0,1.2,0
2010-07-01T00:07:27Z,802.45,2924,0,0,0.9,0
2010-07-01T00:07:32Z,802.45,2924,0,0,0.7,0
2010-07-01T00:07:37Z,802.45,2924,0,0,0.7,0
2010-07-01T00:07:42Z,802.45,2924,0,0,0.9,0
2010-07-01T00:07:47Z,802.45,2924,0,0,1,0
2010-07-01T00:07:52Z,802.45,2924,0,0,1.1,0
2010-07-01T00:07:57Z,802.45,2924,0,0,0.9,0
2010-07-01T00:08:02Z,802.45,2924,0,0,0.7,0
2010-07-01T00:08:07Z,802.45,2924,0,0,0.7,0
2010-07-01T00:08:12Z,802.45,2924,0,0,0.6,0
2010-07-01T00:08:17Z,802.45,2924,0,0,0.6,0
2010-07-01T00:08:22Z,802.45,2924,0,0,0.8,0
2010-07-01T00:08:27Z,802.45,2924,0,0,0.7,0
2010-07-01T00:08:32Z,802.45,2924,0,0,0.8,0
2010-07-01T00:08:37Z,802.45,2924,0,0,0.8,0
2010-07-01T00:08:42Z,802.45,2924,0,0,0.8,0
2010-07-01T00:08:47Z,802.45,2924,0,0,0.8,0
2010-07-01T00:08:52Z,802.45,2924,0,0,0.7,0
2010-07-01T00:08:57Z,802.45,2924,0,0,0.8,0
2010-07-01T00:09:02Z,802.45,2924,0,0,0.8,0
2010-07-01T00:09:07Z,802.45,2924,0,0,0.8,0
2010-07-01T00:09:12Z,802.45,2924,0,0,0.7,0
2010-07-01T00:09:17Z,802.45,2924,0,0,0.7,0
2010-07-01T00:09:22Z,802.45,2924,0,0,0.8,0
2010-07-01T00:09:27Z,802.45,2924,0,0,1,0
2010-07-01T00:09:32Z,802.45,2924,0,0,0.7,0
2010-07-01T00:09:37Z,802.45,2924,0,0,0.6,0
2010-07-01T00:09:42Z,806.43,2924,0,0,0.6,0
2010-07-01T00:09:47Z,807.53,2924,0,0,0.9,0
2010-07-01T00:09:52Z,807.53,2924,0,0,0.7,0
2010-07-01T00:09:57Z,807.53,2924,0,0,0.7,0
2010-07-01T00:10:02Z,807.53,2924,0,0,0.8,0
2010-07-01T00:10:07Z,807.53,2924,0,0,0.8,0
2010-07-01T00:10:12Z,807.53,2924,0,0,0.6,0
2010-07-01T00:10:17Z,807.53,2924,0,0,0.7,0
2010-07-01T00:10:22Z,807.53,2924,0,0,1.1,0
2010-07-01T00:10:27Z,807.53,2924,0,0,0.8,0
2010-07-01T00:10:32Z,807.53,2924,0,0,0.8,0
2010-07-01T00:10:37Z,807.53,2924,0,0,0.8,0
2010-07-01T00:10:42Z,807.53,2924,0,0,0.8,0
2010-07-01T00:10:47Z,807.53,2924,0,0,0.7,0
2010-07-01T00:10:52Z,807.53,2924,0,0,0.7,0
2010-07-01T00:10:57Z,807.53,2924,0,0,0.8,0
2010-07-01T00:11:02Z,807.53,2924,0,0,0.9,0
2010-07-01T00:11:07Z,807.53,2924,0,0,0.8,0
2010-07-01T00:11:12Z,807.53,2924,0,0,0.7,0
2010-07-01T00:11:17Z,807.53,2924,0,0,1.3,0
2010-07-01T00:11:22Z,828.72,2924,0,0,0.9,0
2010-07-01T00:11:27Z,828.72,2924,0,0,0.6,0
2010-07-01T00:11:32Z,828.72,2924,0,0,0.6,9.58
2010-07-01T00:11:37Z,828.72,2924,0,0,0.6,0
2010-07-01T00:11:42Z,831.09,2924,0,0,0.8,0
2010-07-01T00:11:47Z,835.51,2924,0,0,0.7,0
2010-07-01T00:11:52Z,835.51,2924,0,0,0.9,0
2010-07-01T00:11:57Z,835.51,2924,0,0,1.1,0
2010-07-01T00:12:02Z,835.51,2924,0,0,0.9,0
2010-07-01T00:12:07Z,835.51,2924,0,0,1.2,0
2010-07-01T00:12:12Z,835.51,2924,0,0,1.1,0
2010-07-01T00:12:17Z,835.51,2924,0,0,0.6,0
2010-07-01T00:12:22Z,835.51,2924,0,0,0.8,0
2010-07-01T00:12:27Z,835.51,2924,0,0,1,0
2010-07-01T00:12:32Z,835.51,2924,0,0,0.8,0
2010-07-01T00:12:37Z,835.51,2924,0,0,0.9,0
2010-07-01T00:12:42Z,835.51,2924,0,0,0.8,0
2010-07-01T00:12:47Z,835.51,2924,0,0,0.8,0
2010-07-01T00:12:52Z,835.51,2924,0,0,0.8,0
2010-07-01T00:12:57Z,835.51,2924,0,0,0.7,0
2010-07-01T00:13:02Z,835.51,2924,0,0,0.7,0
2010-07-01T00:13:07Z,835.51,2924,0,0,0.7,0
2010-07-01T00:13:12Z,835.51,2924,0,0,0.8,0
2010-07-01T00:13:17Z,835.51,2924,0,0,0.8,0
2010-07-01T00:13:22Z,835.51,2924,0,0,0.7,0
2010-07-01T00:13:27Z,835.51,2924,0,0,1,0
2010-07-01T00:13:32Z,835.51,2924,0,0,0.8,0
2010-07-01T00:13:37Z,835.51,2924,0,0,0.7,0
2010-07-01T00:13:42Z,835.51,2924,0,0,0.7,11.31
2010-07-01T00:13:47Z,840.85,2924,0,0,0.7,0
2010-07-01T00:13:52Z,840.85,2924,0,0,0.8,0
2010-07-01T00:13:57Z,840.85,2924,0,0,1.1,0
2010-07-01T00:14:02Z,840.85,2924,0,0,1.3,0
2010-07-01T00:14:07Z,840.85,2924,0,0,0.8,0
2010-07-01T00:14:12Z,840.85,2924,0,0,1.1,0
2010-07-01T00:14:17Z,840.85,2924,0,0,0.7,0
2010-07-01T00:14:22Z,840.85,2924,0,0,0.7,0
2010-07-01T00:14:27Z,840.85,2924,0,0,0.8,0
2010-07-01T00:14:32Z,840.85,2924,0,0,0.8,0
2010-07-01T00:14:37Z,840.85,2924,0,0,0.9,0
2010-07-01T00:14:42Z,840.85,2924,0,0,0.7,0
2010-07-01T00:14:47Z,840.85,2924,0,0,0.7,0
2010-07-01T00:14:52Z,840.85,2924,0,0,0.8,0
2010-07-01T00:14:57Z,840.85,2924,0,0,0.8,0
2010-07-01T00:15:02Z,840.85,2924,0,0,0.7,0
2010-07-01T00:15:07Z,840.85,2924,0,0,0.8,0
2010-07-01T00:15:12Z,840.85,2924,0,0,0.8,0
2010-07-01T00:15:17Z,840.85,2924,0,0,0.9,0
2010-07-01T00:15:22Z,840.85,2924,0,0,1.1,0
2010-07-01T00:15:27Z,840.85,2924,0,0,0.7,0
2010-07-01T00:15:32Z,840.85,2924,0,0,0.6,9.46
2010-07-01T00:15:37Z,846.23,2924,0,0,0.6,0
2010-07-01T00:15:42Z,847.44,2924,0,0,0.6,0
2010-07-01T00:15:47Z,848.56,2924,0,0,0.7,0
2010-07-01T00:15:52Z,848.56,2924,0,0,0.8,0
2010-07-01T00:15:57Z,848.56,2924,0,0,1,0
2010-07-01T00:16:02Z,848.56,2924,0,0,0.7,0
2010-07-01T00:16:07Z,848.56,2924,0,0,1,0
2010-07-01T00:16:12Z,848.56,2924,0,0,0.7,0
2010-07-01T00:16:17Z,848.56,2924,0,0,0.7,0
2010-07-01T00:16:22Z,848.56,2924,0,0,0.8,0
2010-07-01T00:16:27Z,848.56,2924,0,0,0.8,0
2010-07-01T00:16:32Z,848.56,2924,0,0,0.8,0
2010-07-01T00:16:37Z,848.56,2924,0,0,0.7,0
2010-07-01T00:16:42Z,848.56,2924,0,0,0.7,0
2010-07-01T00:16:47Z,848.56,2924,0,0,0.8,0
2010-07-01T00:16:52Z,848.56,2924,0,0,0.8,0
2010-07-01T00:16:57Z,848.56,2924,0,0,0.8,0
2010-07-01T00:17:02Z,848.56,2924,0,0,0.8,0
2010-07-01T00:17:07Z,848.56,2924,0,0,0.8,0
2010-07-01T00:17:12Z,848.56,2924,0,0,0.7,0
2010-07-01T00:17:17Z,848.56,2924,0,0,1.4,0
2010-07-01T00:17:22Z,848.56,2924,0,0,1,0
2010-07-01T00:17:27Z,848.56,2924,0,0,0.7,0
2010-07-01T00:17:32Z,848.56,2924,0,0,0.7,11.46
2010-07-01T00:17:37Z,854.55,2924,0,0,0.6,0
2010-07-01T00:17:42Z,855.88,2924,0,0,1.1,0
2010-07-01T00:17:47Z,857.37,2924,0,0,1.2,0
2010-07-01T00:17:52Z,857.46,2924,0,0,1,0
2010-07-01T00:17:57Z,857.46,2924,0,0,0.8,0
2010-07-01T00:18:02Z,857.46,2924,0,0,0.7,0
2010-07-01T00:18:07Z,857.46,2924,0,0,0.7,0
2010-07-01T00:18:12Z,857.46,2924,0,0,0.7,0
2010-07-01T00:18:17Z,857.46,2924,0,0,0.7,0
2010-07-01T00:18:22Z,857.46,2924,0,0,0.8,0
2010-07-01T00:18:27Z,857.46,2924,0,0,0.9,0
2010-07-01T00:18:32Z,857.46,2924,0,0,0.8,0
2010-07-01T00:18:37Z,857.46,2924,0,0,0.7,0
2010-07-01T00:18:42Z,857.46,2924,0,0,0.8,0
2010-07-01T00:18:47Z,857.46,2924,0,0,0.8,0
2010-07-01T00:18:52Z,857.46,2924,0,0,0.7,0
2010-07-01T00:18:57Z,857.46,2924,0,0,0.7,0
2010-07-01T00:19:02Z,857.46,2924,0,0,0.7,0
2010-07-01T00:19:07Z,857.46,2924,0,0,0.8,0
2010-07-01T00:19:12Z,857.46,2924,0,0,0.8,0
2010-07-01T00:19:17Z,857.46,2924,0,0,0.8,0
2010-07-01T00:19:22Z,857.46,2924,0,0,0.9,0
2010-07-01T00:19:27Z,857.46,2924,0,0,0.6,0
2010-07-01T00:19:32Z,857.46,2924,0,0,0.6,13.23
2010-07-01T00:19:37Z,863.08,2924,0,0,0.6,0
2010-07-01T00:19:42Z,864.4,2924,0,0,0.7,0
2010-07-01T00:19:47Z,865.62,2924,0,0,0.8,0
2010-07-01T00:19:52Z,865.62,2924,0,0,0.8,0
2010-07-01T00:19:57Z,865.62,2924,0,0,0.8,0
2010-07-01T00:20:02Z,865.62,2924,0,0,0.9,0
2010-07-01T00:20:07Z,865.62,2924,0,0,0.8,0
2010-07-01T00:20:12Z,865.62,2924,0,0,0.8,0
2010-07-01T00:20:17Z,865.62,2924,0,0,0.7,0
2010-07-01T00:20:22Z,865.62,2924,0,0,0.7,0
2010-07-01T00:20:27Z,865.62,2924,0,0,0.9,0
2010-07-01T00:20:32Z,865.62,2924,0,0,0.9,0
2010-07-01T00:20:37Z,865.62,2924,0,0,0.8,0
2010-07-01T00:20:42Z,865.62,2924,0,0,0.7,0
2010-07-01T00:20:47Z,865.62,2924,0,0,0.7,0
2010-07-01T00:20:52Z,865.62,2924,0,0,0.8,0
2010-07-01T00:20:57Z,865.62,2924,0,0,0.8,0
2010-07-01T00:21:02Z,865.62,2924,0,0,0.8,0
2010-07-01T00:21:07Z,865.62,2924,0,0,0.8,0
2010-07-01T00:21:12Z,865.62,2924,0,0,0.8,0
2010-07-01T00:21:17Z,865.62,2924,0,0,0.8,0
2010-07-01T00:21:22Z,865.62,2924,0,0,1.1,0
2010-07-01T00:21:27Z,865.62,2924,0,0,1.1,0
2010-07-01T00:21:32Z,865.62,2924,0,0,0.6,0
2010-07-01T00:21:37Z,865.62,2924,0,0,0.6,0
2010-07-01T00:21:42Z,869.37,2924,0,0,0.5,0
2010-07-01T00:21:47Z,871.68,2924,0,0,0.8,0
2010-07-01T00:21:52Z,871.68,2924,0,0,0.8,0
2010-07-01T00:21:57Z,871.68,2924,0,0,0.7,0
2010-07-01T00:22:02Z,871.68,2924,0,0,0.8,0
2010-07-01T00:22:07Z,871.68,2924,0,0,0.9,0
2010-07-01T00:22:12Z,871.68,2924,0,0,0.7,0
2010-07-01T00:22:17Z,871.68,2924,0,0,0.6,0
2010-07-01T00:22:22Z,871.68,2924,0,0,0.6,0
2010-07-01T00:22:27Z,871.68,2924,0,0,1.2,0
2010-07-01T00:22:32Z,871.68,2924,0,0,0.8,0
2010-07-01T00:22:37Z,871.68,2924,0,0,0.9,0
2010-07-01T00:22:42Z,871.68,2924,0,0,0.9,0
2010-07-01T00:22:47Z,871.68,2924,0,0,0.7,0
2010-07-01T00:22:52Z,871.68,2924,0,0,0.7,0
2010-07-01T00:22:57Z,871.68,2924,0,0,0.8,0
2010-07-01T00:23:02Z,871.68,2924,0,0,0.7,0
2010-07-01T00:23:07Z,871.68,2924,0,0,0.8,0
2010-07-01T00:23:12Z,871.68,2924,0,0,0.8,0
2010-07-01T00:23:17Z,871.68,2924,0,0,0.7,0
2010-07-01T00:23:22Z,871.68,2924,0,0,0.8,0
2010-07-01T00:23:27Z,871.68,2924,0,0,0.8,0
2010-07-01T00:23:32Z,871.68,2924,0,0,0.7,0
2010-07-01T00:23:37Z,871.68,2924,0,0,0.8,0
2010-07-01T00:23:42Z,871.68,2924,0,0,0.9,0
2010-07-01T00:23:47Z,871.68,2924,0,0,1,0
2010-07-01T00:23:52Z,871.68,2924,0,0,0.6,0
2010-07-01T00:23:57Z,871.68,2924,0,0,0.7,0
2010-07-01T00:24:02Z,871.68,2924,0,0,0.7,0
2010-07-01T00:24:07Z,871.68,2924,0,0,0.8,0
2010-07-01T00:24:12Z,871.68,2924,0,0,0.7,0
2010-07-01T00:24:17Z,871.68,2924,0,0,0.7,0
2010-07-01T00:24:22Z,871.68,2924,0,0,0.7,0
2010-07-01T00:24:27Z,871.68,2924,0,0,0.8,0
2010-07-01T00:24:32Z,871.83,2924,0,0,0.8,0
2010-07-01T00:24:37Z,871.83,2924,0,0,0.8,0
2010-07-01T00:24:42Z,871.83,2924,0,0,0.7,0
2010-07-01T00:24:47Z,871.83,2924,0,0,0.7,0
2010-07-01T00:24:52Z,871.83,2924,0,0,0.7,0
2010-07-01T00:24:57Z,871.83,2924,0,0,1.1,0
2010-07-01T00:25:02Z,871.83,2924,0,0,0.7,0
2010-07-01T00:25:07Z,871.83,2924,0,0,0.7,0
2010-07-01T00:25:12Z,871.83,2924,0,0,0.8,0
2010-07-01T00:25:17Z,871.83,2924,0,0,0.8,0
2010-07-01T00:25:22Z,871.83,2924,0,0,0.8,0
2010-07-01T00:25:27Z,871.83,2924,0,0,0.8,0
2010-07-01T00:25:32Z,871.83,2924,0,0,1.1,0
2010-07-01T00:25:37Z,871.83,2924,0,0,0.8,0
2010-07-01T00:25:42Z,871.83,2924,0,0,0.7,0
2010-07-01T00:25:47Z,871.83,2924,0,0,0.7,0
2010-07-01T00:25:52Z,871.83,2924,0,0,0.7,0
2010-07-01T00:25:57Z,871.83,2924,0,0,0.6,0
2010-07-01T00:26:02Z,871.83,2924,0,0,0.7,0
2010-07-01T00:26:07Z,871.83,2924,0,0,0.8,0
2010-07-01T00:26:12Z,871.83,2924,0,0,0.7,0
2010-07-01T00:26:17Z,871.83,2924,0,0,0.8,0
2010-07-01T00:26:22Z,871.83,2924,0,0,0.8,0
2010-07-01T00:26:27Z,871.83,2924,0,0,0.7,0
2010-07-01T00:26:32Z,871.83,2924,0,0,0.7,0
2010-07-01T00:26:37Z,871.83,2924,0,0,0.7,0
2010-07-01T00:26:42Z,871.83,2924,0,0,0.8,0
2010-07-01T00:26:47Z,871.83,2924,0,0,0.8,0
2010-07-01T00:26:52Z,871.83,2924,0,0,0.7,0
2010-07-01T00:26:57Z,871.83,2924,0,0,0.7,0
2010-07-01T00:27:02Z,871.83,2924,0,0,0.8,0
2010-07-01T00:27:07Z,871.83,2924,0,0,0.7,0
2010-07-01T00:27:12Z,871.83,2924,0,0,0.7,0
2010-07-01T00:27:17Z,871.83,2924,0,0,0.7,0
2010-07-01T00:27:22Z,871.83,2924,0,0,0.8,0
2010-07-01T00:27:27Z,871.83,2924,0,0,0.8,0
2010-07-01T00:27:32Z,871.83,2924,0,0,1.2,0
2010-07-01T00:27:37Z,871.83,2924,0,0,0.7,0
2010-07-01T00:27:42Z,871.83,2924,0,0,0.7,0
2010-07-01T00:27:47Z,871.83,2924,0,0,0.7,0
2010-07-01T00:27:52Z,871.83,2924,0,0,0.7,0
2010-07-01T00:27:57Z,871.83,2924,0,0,0.8,0
2010-07-01T00:28:02Z,871.83,2924,0,0,0.7,0
2010-07-01T00:28:07Z,871.83,2924,0,0,0.7,0
2010-07-01T00:28:12Z,871.83,2924,0,0,0.7,0
2010-07-01T00:28:17Z,871.83,2924,0,0,0.7,0
2010-07-01T00:28:22Z,871.83,2924,0,0,0.7,0
2010-07-01T00:28:27Z,871.83,2924,0,0,0.7,0
2010-07-01T00:28:32Z,871.83,2924,0,0,0.6,0
2010-07-01T00:28:37Z,871.83,2924,0,0,0.8,0
2010-07-01T00:28:42Z,871.83,2924,0,0,0.7,0
2010-07-01T00:28:47Z,871.83,2924,0,0,0.7,0
2010-07-01T00:28:52Z,871.83,2924,0,0,0.7,0
2010-07-01T00:28:57Z,871.83,2924,0,0,0.7,0
2010-07-01T00:29:02Z,871.83,2924,0,0,0.8,0
2010-07-01T00:29:07Z,871.83,2924,0,0,0.6,0
2010-07-01T00:29:12Z,871.83,2924,0,0,0.7,0
2010-07-01T00:29:17Z,871.83,2924,0,0,0.7,0
2010-07-01T00:29:22Z,871.83,2924,0,0,0.7,0
2010-07-01T00:29:27Z,871.83,2924,0,0,0.7,0
2010-07-01T00:29:32Z,871.83,2924,0,0,0.6,0
2010-07-01T00:29:37Z,871.83,2924,0,0,0.7,0
2010-07-01T00:29:42Z,871.83,2924,0,0,0.7,0
2010-07-01T00:29:47Z,871.83,2924,0,0,0.6,0
2010-07-01T00:29:52Z,871.83,2924,0,0,0.7,0
2010-07-01T00:29:57Z,871.83,2924,0,0,0.6,0
2010-07-01T00:30:02Z,871.83,2924,0,0,0.7,0
2010-07-01T00:30:07Z,871.83,2924,0,0,0.7,0
2010-07-01T00:30:12Z,871.83,2924,0,0,0.6,0
2010-07-01T00:30:17Z,871.83,2924,0,0,0.7,0
2010-07-01T00:30:22Z,871.83,2924,0,0,0.7,0
2010-07-01T00:30:27Z,871.83,2924,0,0,0.8,0
2010-07-01T00:30:32Z,871.83,2924,0,0,0.7,0
2010-07-01T00:30:37Z,871.83,2924,0,0,0.7,0
2010-07-01T00:30:42Z,871.83,2924,0,0,0.7,0
2010-07-01T00:30:47Z,871.83,2924,0,0,0.8,0
2010-07-01T00:30:52Z,871.83,2924,0,0,0.7,0
2010-07-01T00:30:57Z,871.83,2924,0,0,0.7,0
2010-07-01T00:31:02Z,871.83,2924,0,0,0.7,0
2010-07-01T00:31:07Z,871.83,2924,0,0,0.7,0
2010-07-01T00:31:12Z,871.83,2924,0,0,0.7,0
2010-07-01T00:31:17Z,871.83,2924,0,0,0.7,0
2010-07-01T00:31:22Z,871.83,2924,0,0,0.8,0
2010-07-01T00:31:27Z,871.83,2924,0,0,1.1,0
2010-07-01T00:31:32Z,871.83,2924,0,0,0.9,0
2010-07-01T00:31:37Z,871.83,2924,0,0,1.1,0
2010-07-01T00:31:42Z,871.83,2924,0,0,0.7,0
2010-07-01T00:31:47Z,871.83,2924,0,0,0.7,0
2010-07-01T00:31:52Z,871.83,2924,0,0,0.6,0
2010-07-01T00:31:57Z,871.83,2924,0,0,0.6,0
2010-07-01T00:32:02Z,871.83,2924,0,0,0.7,0
2010-07-01T00:32:07Z,871.83,2924,0,0,0.8,0
2010-07-01T00:32:12Z,871.83,2924,0,0,0.6,0
2010-07-01T00:32:17Z,871.83,2924,0,0,0.7,0
2010-07-01T00:32:22Z,871.83,2924,0,0,0.8,0
2010-07-01T00:32:27Z,871.83,2924,0,0,0.8,0
2010-07-01T00:32:32Z,871.83,2924,0,0,0.6,0
2010-07-01T00:32:37Z,871.83,2924,0,0,0.7,0
2010-07-01T00:32:42Z,871.83,2924,0,0,0.7,0
2010-07-01T00:32:47Z,871.83,2924,0,0,0.7,0
2010-07-01T00:32:52Z,871.83,2924,0,0,0.8,0
2010-07-01T00:32:57Z,871.83,2924,0,0,0.7,0
2010-07-01T00:33:02Z,871.83,2924,0,0,0.8,0
2010-07-01T00:33:07Z,871.83,2924,0,0,0.8,0
2010-07-01T00:33:12Z,871.83,2924,0,0,0.7,0
2010-07-01T00:33:17Z,871.83,2924,0,0,0.6,0
2010-07-01T00:33:22Z,871.83,2924,0,0,0.7,0
2010-07-01T00:33:27Z,871.83,2924,0,0,0.8,0
2010-07-01T00:33:32Z,871.83,2924,0,0,0.6,0
2010-07-01T00:33:37Z,871.83,2924,0,0,0.7,0
2010-07-01T00:33:42Z,871.83,2924,0,0,1,0
2010-07-01T00:33:47Z,871.83,2924,0,0,0.7,0
2010-07-01T00:33:52Z,871.83,2924,0,0,1,0
2010-07-01T00:33:57Z,871.83,2924,0,0,0.7,0
2010-07-01T00:34:02Z,871.83,2924,0,0,0.7,0
2010-07-01T00:34:07Z,871.83,2924,0,0,0.7,0
2010-07-01T00:34:12Z,871.83,2924,0,0,0.7,0
2010-07-01T00:34:17Z,871.83,2924,0,0,0.7,0
2010-07-01T00:34:22Z,871.83,2924,0,0,0.6,0
2010-07-01T00:34:27Z,871.83,2924,0,0,0.7,0
2010-07-01T00:34:32Z,871.83,2924,0,0,0.8,0
2010-07-01T00:34:37Z,871.83,2924,0,0,0.7,0
2010-07-01T00:34:42Z,871.83,2924,0,0,0.7,0
2010-07-01T00:34:47Z,871.83,2924,0,0,0.6,0
2010-07-01T00:34:52Z,871.83,2924,0,0,0.8,0
2010-07-01T00:34:57Z,871.83,2924,0,0,0.8,0
2010-07-01T00:35:02Z,871.83,2924,0,0,0.7,0
2010-07-01T00:35:07Z,871.83,2924,0,0,0.8,0
2010-07-01T00:35:12Z,871.83,2924,0,0,0.7,0
2010-07-01T00:35:17Z,871.83,2924,0,0,0.7,0
2010-07-01T00:35:22Z,871.83,2924,0,0,0.7,0
2010-07-01T00:35:27Z,871.83,2924,0,0,0.7,0
2010-07-01T00:35:32Z,871.83,2924,0,0,0.8,0
2010-07-01T00:35:37Z,871.83,2924,0,0,0.7,0
2010-07-01T00:35:42Z,871.83,2924,0,0,0.6,0
2010-07-01T00:35:47Z,871.83,2924,0,0,1.3,0
2010-07-01T00:35:52Z,871.83,2924,0,0,1.2,0
2010-07-01T00:35:57Z,871.83,2924,0,0,1.1,0
2010-07-01T00:36:02Z,871.83,2924,0,0,1,0
2010-07-01T00:36:07Z,871.83,2924,0,0,1.1,0
