DATETIME,DBTM (m),DMEA (m),MFIA (L/min),RPMA (rpm),SPPA (bar),WOBA (ton)
2010-06-30T00:07:08Z,2924.24,2924.27,1137.2953,10,15.4,0
2010-06-30T00:07:13Z,2924.25,2924.27,1137.5028,10,15.2,0
2010-06-30T00:07:18Z,2924.25,2924.27,1137.5028,10,15.1,0
2010-06-30T00:07:23Z,2924.25,2924.27,1137.2953,10,15.1,0
2010-06-30T00:07:28Z,2924.25,2924.27,1137.5028,10,15.1,0
2010-06-30T00:07:33Z,2924.25,2924.27,1137.5028,10,15.1,0
2010-06-30T00:07:38Z,2924.25,2924.27,1137.5028,10,15.1,0
2010-06-30T00:07:43Z,2924.25,2924.27,1137.5028,10,15.3,0
2010-06-30T00:07:48Z,2924.25,2924.27,1137.5028,10,15.3,0
2010-06-30T00:07:53Z,2924.25,2924.27,1137.5028,10,15.5,0
2010-06-30T00:07:58Z,2924.25,2924.27,1137.5028,10,15.7,0
2010-06-30T00:08:03Z,2924.25,2924.27,1137.5028,10,15.7,0
2010-06-30T00:08:08Z,2924.25,2924.27,1137.2953,10,15.9,0
2010-06-30T00:08:13Z,2924.25,2924.27,1137.5028,10,15.9,0
2010-06-30T00:08:18Z,2924.25,2924.27,1137.5028,10,16,0
2010-06-30T00:08:23Z,2924.25,2924.27,1137.5028,10,16.1,0
2010-06-30T00:08:28Z,2924.25,2924.27,1137.2953,10,16.2,0
2010-06-30T00:08:33Z,2924.24,2924.27,1137.5028,10,16.3,0
2010-06-30T00:08:38Z,2924.25,2924.27,1137.2953,10,16.5,0
2010-06-30T00:08:43Z,2924.25,2924.27,1137.5028,10,16.5,0
2010-06-30T00:08:48Z,2924.25,2924.27,1137.5028,10,16.4,0
2010-06-30T00:08:53Z,2924.25,2924.27,1137.5028,10,16.7,0
2010-06-30T00:08:58Z,2924.25,2924.27,1137.5028,10,16.8,0
2010-06-30T00:09:03Z,2924.24,2924.27,1137.5028,10,16.6,0
2010-06-30T00:09:08Z,2924.25,2924.27,1137.2953,10,16.6,0
2010-06-30T00:09:13Z,2924.25,2924.27,1137.2953,10,16.6,0
2010-06-30T00:09:18Z,2924.25,2924.27,1137.5028,10,16.7,0
2010-06-30T00:09:23Z,2924.24,2924.27,1137.2953,10,17,0
2010-06-30T00:09:28Z,2924.25,2924.27,1137.2953,10,17.1,0
2010-06-30T00:09:33Z,2924.25,2924.27,1137.5028,10,17.1,0
2010-06-30T00:09:38Z,2924.25,2924.27,1137.2953,10,17,0
2010-06-30T00:09:43Z,2924.25,2924.27,1137.5028,10,17.2,0
2010-06-30T00:09:48Z,2924.24,2924.27,1137.2953,10,17.6,0
2010-06-30T00:09:53Z,2924.24,2924.27,1137.2953,10,17.8,0
2010-06-30T00:09:58Z,2924.25,2924.27,1137.2953,10,18.1,0
2010-06-30T00:10:03Z,2924.25,2924.27,1137.2953,10,18.6,0
2010-06-30T00:10:08Z,2924.25,2924.27,1137.5028,10,18.8,0
2010-06-30T00:10:13Z,2924.25,2924.27,1137.5028,10,18.9,0
2010-06-30T00:10:18Z,2924.25,2924.27,1137.2953,10,19.2,0
2010-06-30T00:10:23Z,2924.24,2924.27,1137.2953,10,19.9,0
2010-06-30T00:10:28Z,2924.25,2924.27,1137.2953,10,19.8,0
2010-06-30T00:10:33Z,2924.24,2924.27,1137.2953,10,20.4,0
2010-06-30T00:10:38Z,2924.25,2924.27,1137.5028,10,20.8,0
2010-06-30T00:10:43Z,2924.25,2924.27,1137.2953,10,21.1,0
2010-06-30T00:10:48Z,2924.25,2924.27,1137.2953,10,21,0
2010-06-30T00:10:53Z,2924.25,2924.27,1137.2953,10,21.1,0
2010-06-30T00:10:58Z,2924.25,2924.27,1130.9313,10,19.7,0
2010-06-30T00:11:03Z,2924.25,2924.27,1037.788,10,17.7,0
2010-06-30T00:11:08Z,2924.25,2924.27,968.752,10,15.4,0
2010-06-30T00:11:13Z,2924.24,2924.27,946.3741,10,13.8,0
2010-06-30T00:11:18Z,2924.25,2924.27,821.2377,10,12.6,0
2010-06-30T00:11:23Z,2924.25,2924.27,790.4206,10,12.1,0
2010-06-30T00:11:28Z,2924.24,2924.27,790.4206,10,12.4,0
2010-06-30T00:11:33Z,2924.25,2924.27,790.4206,10,11.9,0
2010-06-30T00:11:38Z,2924.25,2924.27,790.5589,10,11.8,0
2010-06-30T00:11:43Z,2924.25,2924.27,790.5589,10,11.7,0
2010-06-30T00:11:48Z,2924.25,2924.27,790.4206,10,11.9,0
2010-06-30T00:11:53Z,2924.24,2924.27,790.5589,10,12,0
2010-06-30T00:11:58Z,2924.25,2924.27,790.5589,10,12.4,0
2010-06-30T00:12:03Z,2924.24,2924.27,790.5589,10,12.8,0
2010-06-30T00:12:08Z,2924.25,2924.27,790.4206,10,12.9,0
2010-06-30T00:12:13Z,2924.25,2924.27,790.4206,10,12.9,0
2010-06-30T00:12:18Z,2924.25,2924.27,790.5589,10,12.9,0
2010-06-30T00:12:23Z,2924.25,2924.27,790.4206,10,13.5,0
2010-06-30T00:12:28Z,2924.25,2924.27,790.5589,10,13.7,0
2010-06-30T00:12:33Z,2924.25,2924.27,790.6973,10,13.6,0
2010-06-30T00:12:38Z,2924.25,2924.27,790.4206,10,13.8,0
2010-06-30T00:12:43Z,2924.24,2924.27,790.4206,10,14.6,0
2010-06-30T00:12:48Z,2924.25,2924.27,790.2822,10,14.8,0
2010-06-30T00:12:53Z,2924.25,2924.27,790.4206,10,15.3,0
2010-06-30T00:12:58Z,2924.25,2924.27,790.2822,10,15.3,0
2010-06-30T00:13:03Z,2924.25,2924.27,790.2822,10,16,0
2010-06-30T00:13:08Z,2924.24,2924.27,790.4206,10,16.1,0
2010-06-30T00:13:13Z,2924.25,2924.27,790.2822,10,17,0
2010-06-30T00:13:18Z,2924.25,2924.27,790.2822,10,17,0
2010-06-30T00:13:23Z,2924.25,2924.27,790.2822,10,18.6,0
2010-06-30T00:13:28Z,2924.25,2924.27,790.1439,10,24.2,0
2010-06-30T00:13:33Z,2924.25,2924.27,790.1439,10,17.4,0
2010-06-30T00:13:38Z,2924.24,2924.27,790.4206,10,18.8,0
2010-06-30T00:13:43Z,2924.25,2924.27,790.2822,10,20.6,0
2010-06-30T00:13:48Z,2924.24,2924.27,790.1439,10,19,0
2010-06-30T00:13:53Z,2924.24,2924.27,821.0648,10,20,0
2010-06-30T00:13:58Z,2924.24,2924.27,852.7121,10,20.2,0
2010-06-30T00:14:03Z,2924.24,2924.27,886.6767,10,21.7,0
2010-06-30T00:14:08Z,2924.25,2924.27,905.5613,10,20.6,0
2010-06-30T00:14:13Z,2924.25,2924.27,908.1553,10,21.5,0
2010-06-30T00:14:18Z,2924.24,2924.27,947.9997,10,23.6,0
2010-06-30T00:14:23Z,2924.25,2924.27,997.5631,10,23.6,0
2010-06-30T00:14:28Z,2924.25,2924.27,1023.1576,10,23.1,0
2010-06-30T00:14:33Z,2924.25,2924.27,1040.7279,10,26.6,0
2010-06-30T00:14:38Z,2924.25,2924.27,1079.2926,10,24.3,0
2010-06-30T00:14:43Z,2924.24,2924.27,1098.9035,10,26.4,0
2010-06-30T00:14:48Z,2924.24,2924.27,1111.9775,10,26.7,0
2010-06-30T00:14:53Z,2924.25,2924.27,1117.9611,10,26,0
2010-06-30T00:14:58Z,2924.25,2924.27,1118.1686,10,24.5,0
2010-06-30T00:15:03Z,2924.24,2924.27,1137.2953,10,26.2,0
2010-06-30T00:15:08Z,2924.25,2924.27,1137.0878,10,25.7,0
2010-06-30T00:15:13Z,2924.25,2924.27,1137.2953,10,25.9,0
2010-06-30T00:15:18Z,2924.25,2924.27,1137.0878,10,25.7,0
2010-06-30T00:15:23Z,2924.24,2924.27,1137.2953,10,25.5,0
2010-06-30T00:15:28Z,2924.25,2924.27,1137.0878,10,26.3,0
2010-06-30T00:15:33Z,2924.24,2924.27,1137.0878,10,25,0
2010-06-30T00:15:38Z,2924.24,2924.27,1137.2953,10,24.8,0
2010-06-30T00:15:43Z,2924.25,2924.27,1137.0878,10,24.9,0
2010-06-30T00:15:48Z,2924.25,2924.27,1137.2953,10,24.8,0
2010-06-30T00:15:53Z,2924.25,2924.27,1137.2953,10,25.9,0
2010-06-30T00:15:58Z,2924.25,2924.27,1137.0878,10,24.2,0
2010-06-30T00:16:03Z,2924.25,2924.27,1137.2953,10,24.2,0
2010-06-30T00:16:08Z,2924.25,2924.27,1137.2953,10,24.4,0
2010-06-30T00:16:13Z,2924.25,2924.27,1137.2953,10,24,0
2010-06-30T00:16:18Z,2924.24,2924.27,1137.2953,10,24.4,0
2010-06-30T00:16:23Z,2924.25,2924.27,1137.2953,10,23.6,0
2010-06-30T00:16:28Z,2924.24,2924.27,1137.2953,10,23.2,0
2010-06-30T00:16:33Z,2924.25,2924.27,1137.2953,10,24.3,0
2010-06-30T00:16:38Z,2924.25,2924.27,1137.2953,10,24.3,0
2010-06-30T00:16:43Z,2924.25,2924.27,1137.2953,10,24.8,0
2010-06-30T00:16:48Z,2924.24,2924.27,1137.0878,10,25.1,0
2010-06-30T00:16:53Z,2924.24,2924.27,1137.2953,10,25.1,0
2010-06-30T00:16:58Z,2924.25,2924.27,1137.0878,10,25.6,0
2010-06-30T00:17:03Z,2924.24,2924.27,1137.2953,10,25.3,0
2010-06-30T00:17:08Z,2924.25,2924.27,1137.2953,10,26,0
2010-06-30T00:17:13Z,2924.25,2924.27,1137.0878,10,26.9,0
2010-06-30T00:17:18Z,2924.25,2924.27,1137.0878,10,27.6,0
2010-06-30T00:17:23Z,2924.24,2924.27,1137.0878,10,28,0
2010-06-30T00:17:28Z,2924.25,2924.27,1137.2953,10,28.2,0
2010-06-30T00:17:33Z,2924.24,2924.27,1137.0878,10,29.4,0
2010-06-30T00:17:38Z,2924.25,2924.27,1137.0878,10,30.5,0
2010-06-30T00:17:43Z,2924.25,2924.27,1137.0878,10,30.1,0
2010-06-30T00:17:48Z,2924.24,2924.27,1137.0878,10,31.6,0
2010-06-30T00:17:53Z,2924.24,2924.27,1137.0878,10,31.9,0
2010-06-30T00:17:58Z,2924.25,2924.27,1136.8802,10,31.8,0
2010-06-30T00:18:03Z,2924.24,2924.27,1137.0878,10,33,0
2010-06-30T00:18:08Z,2924.25,2924.27,1136.8802,10,34.1,0
2010-06-30T00:18:13Z,2924.24,2924.27,1137.0878,10,34.9,0
2010-06-30T00:18:18Z,2924.24,2924.27,1136.8802,10,36.3,0
2010-06-30T00:18:23Z,2924.25,2924.27,1137.0878,10,36.9,0
2010-06-30T00:18:28Z,2924.25,2924.27,1136.8802,10,39,0
2010-06-30T00:18:33Z,2924.25,2924.27,1136.7419,10,39.3,0
2010-06-30T00:18:38Z,2924.24,2924.27,1136.7419,10,39.7,0
2010-06-30T00:18:43Z,2924.25,2924.27,1137.0878,10,40.7,0
2010-06-30T00:18:48Z,2924.24,2924.27,1136.7419,10,41.1,0
2010-06-30T00:18:53Z,2924.25,2924.27,1136.8802,10,41.6,0
2010-06-30T00:18:58Z,2924.24,2924.27,1136.7419,10,42.6,0
2010-06-30T00:19:03Z,2924.25,2924.27,1136.7419,10,43.2,0
2010-06-30T00:19:08Z,2924.24,2924.27,1136.8802,10,44,0
2010-06-30T00:19:13Z,2924.25,2924.27,1136.7419,10,45.3,0
2010-06-30T00:19:18Z,2924.25,2924.27,1136.8802,10,46.2,0
2010-06-30T00:19:23Z,2924.25,2924.27,1136.7419,10,47.2,0
2010-06-30T00:19:28Z,2924.25,2924.27,1136.7419,10,48.5,0
2010-06-30T00:19:33Z,2924.25,2924.27,1136.7419,10,49.3,0
2010-06-30T00:19:38Z,2924.25,2924.27,1136.7419,10,50.5,0
2010-06-30T00:19:43Z,2924.25,2924.27,1136.7419,10,51.1,0
2010-06-30T00:19:48Z,2924.25,2924.27,1136.7419,9,51.8,0
2010-06-30T00:19:53Z,2924.24,2924.27,1136.5344,0,52.7,0
2010-06-30T00:19:58Z,2924.25,2924.27,1136.7419,0,53.4,0
2010-06-30T00:20:03Z,2924.24,2924.27,1136.5344,0,54.1,0
2010-06-30T00:20:08Z,2924.25,2924.27,1136.5344,0,55,0
2010-06-30T00:20:13Z,2924.25,2924.27,1136.5344,0,55.7,0
2010-06-30T00:20:18Z,2924.24,2924.27,1136.5344,0,56.2,0
2010-06-30T00:20:23Z,2924.25,2924.27,1136.7419,0,57.2,0
2010-06-30T00:20:28Z,2924.25,2924.27,1136.5344,0,57.7,0
2010-06-30T00:20:33Z,2924.24,2924.27,1136.3268,0,58.3,0
2010-06-30T00:20:38Z,2924.24,2924.27,1089.7379,0,56.7,0
2010-06-30T00:20:43Z,2924.25,2924.27,941.1515,0,54.3,0
2010-06-30T00:20:48Z,2924.24,2924.27,884.7398,0,53.6,0
2010-06-30T00:20:53Z,2924.24,2924.27,860.4942,0,52.4,0
2010-06-30T00:20:58Z,2924.25,2924.27,806.7111,0,51.7,0
2010-06-30T00:21:03Z,2924.25,2924.27,789.7288,0,51.8,0
2010-06-30T00:21:08Z,2924.25,2924.27,770.4984,0,52.6,0
2010-06-30T00:21:13Z,2924.24,2924.27,770.36,0,52.5,0
2010-06-30T00:21:18Z,2924.24,2924.27,770.4984,0,52.8,0
2010-06-30T00:21:23Z,2924.24,2924.27,770.4984,0,53.3,0
2010-06-30T00:21:28Z,2924.25,2924.27,770.4984,0,54.1,0
2010-06-30T00:21:33Z,2924.24,2924.27,770.4984,0,54.1,0
2010-06-30T00:21:38Z,2924.24,2924.27,770.36,0,54.1,0
2010-06-30T00:21:43Z,2924.25,2924.27,770.36,0,54.5,0
2010-06-30T00:21:48Z,2924.24,2924.27,770.36,0,55.2,0
2010-06-30T00:21:53Z,2924.25,2924.27,770.36,0,55.5,0
2010-06-30T00:21:58Z,2924.24,2924.27,770.36,0,55.8,0
2010-06-30T00:22:03Z,2924.24,2924.27,770.36,0,56.2,0
2010-06-30T00:22:08Z,2924.25,2924.27,770.36,0,85,0
2010-06-30T00:22:13Z,2924.25,2924.27,769.2878,0,90.5,0
2010-06-30T00:22:18Z,2924.25,2924.27,203.459,0,87.1,0
2010-06-30T00:22:23Z,2924.24,2924.27,0,0,87.2,0
2010-06-30T00:22:28Z,2924.24,2924.27,0,0,87.2,0
2010-06-30T00:22:33Z,2924.24,2924.27,0,0,86.9,0
2010-06-30T00:22:38Z,2924.24,2924.27,0,0,86.8,0
2010-06-30T00:22:43Z,2924.25,2924.27,0,0,86.7,0
2010-06-30T00:22:48Z,2924.24,2924.27,0,0,86.7,0
2010-06-30T00:22:53Z,2924.24,2924.27,0,0,86.6,0
2010-06-30T00:22:58Z,2924.24,2924.27,0,0,86.6,0
2010-06-30T00:23:03Z,2924.25,2924.27,0,0,86.4,0
2010-06-30T00:23:08Z,2924.25,2924.27,0,0,86.5,0
2010-06-30T00:23:13Z,2924.25,2924.27,0,0,86.4,0
2010-06-30T00:23:18Z,2924.25,2924.27,0,0,86.4,0
2010-06-30T00:23:23Z,2924.25,2924.27,0,0,86.4,0
2010-06-30T00:23:28Z,2924.25,2924.27,0,0,86.4,0
2010-06-30T00:23:33Z,2924.25,2924.27,0,0,86.5,0
2010-06-30T00:23:38Z,2924.25,2924.27,0,0,86.5,0
2010-06-30T00:23:43Z,2924.24,2924.27,0,0,86.5,0
2010-06-30T00:23:48Z,2924.25,2924.27,0,0,86.5,0
2010-06-30T00:23:53Z,2924.25,2924.27,0,0,86.4,0
2010-06-30T00:23:58Z,2924.25,2924.27,0,0,86.6,0
2010-06-30T00:24:03Z,2924.25,2924.27,0,0,86.6,0
2010-06-30T00:24:08Z,2924.24,2924.27,0,0,86.6,0
2010-06-30T00:24:13Z,2924.25,2924.27,0,0,86.7,0
2010-06-30T00:24:18Z,2924.25,2924.27,0,0,86.7,0
2010-06-30T00:24:23Z,2924.25,2924.27,0,0,86.7,0
2010-06-30T00:24:28Z,2924.25,2924.27,0,0,86.8,0
2010-06-30T00:24:33Z,2924.25,2924.27,0,0,86.8,0
2010-06-30T00:24:38Z,2924.25,2924.27,0,0,86.8,0
2010-06-30T00:24:43Z,2924.25,2924.27,0,0,86.9,0
2010-06-30T00:24:48Z,2924.24,2924.27,0,0,87,0
2010-06-30T00:24:53Z,2924.25,2924.27,0,0,87,0
2010-06-30T00:24:58Z,2924.24,2924.27,0,0,87,0
2010-06-30T00:25:03Z,2924.25,2924.27,0,0,87.1,0
2010-06-30T00:25:08Z,2924.25,2924.27,0,0,87.1,0
2010-06-30T00:25:13Z,2924.25,2924.27,0,0,87.2,0
2010-06-30T00:25:18Z,2924.25,2924.27,0,0,86,0
2010-06-30T00:25:23Z,2924.25,2924.27,0,0,85.2,0
2010-06-30T00:25:28Z,2924.25,2924.27,0,0,84.8,0
2010-06-30T00:25:33Z,2924.25,2924.27,0,0,85,0
2010-06-30T00:25:38Z,2924.24,2924.27,0,0,85,0
2010-06-30T00:25:43Z,2924.24,2924.27,0,0,85.1,0
2010-06-30T00:25:48Z,2924.24,2924.27,0,0,85.3,0
2010-06-30T00:25:53Z,2924.25,2924.27,0,0,85.6,0
2010-06-30T00:25:58Z,2924.25,2924.27,0,0,86,0
2010-06-30T00:26:03Z,2924.24,2924.27,0,0,87,0
2010-06-30T00:26:08Z,2924.25,2924.27,0,0,84.4,0
2010-06-30T00:26:13Z,2924.24,2924.27,0,0,85.6,0
2010-06-30T00:26:18Z,2924.24,2924.27,0,0,88,0
2010-06-30T00:26:23Z,2924.24,2924.27,216.1698,0,89.9,0
2010-06-30T00:26:28Z,2924.25,2924.27,122.6504,0,92.6,0
2010-06-30T00:26:33Z,2924.25,2924.27,0,0,96,0
2010-06-30T00:26:38Z,2924.25,2924.27,0,0,99.3,0
2010-06-30T00:26:43Z,2924.25,2924.27,0,0,102.9,0
2010-06-30T00:26:48Z,2924.24,2924.27,152.4429,0,107,0
2010-06-30T00:26:53Z,2924.24,2924.27,152.4429,0,111.3,0
2010-06-30T00:26:58Z,2924.25,2924.27,161.0552,0,116.8,0
2010-06-30T00:27:03Z,2924.24,2924.27,175.7547,0,121.8,0
2010-06-30T00:27:08Z,2924.25,2924.27,190.6618,0,127.5,0
2010-06-30T00:27:13Z,2924.25,2924.27,190.5321,0,132.9,0
2010-06-30T00:27:18Z,2924.25,2924.27,190.4975,0,138.8,0
2010-06-30T00:27:23Z,2924.25,2924.27,190.3851,0,144.2,0
2010-06-30T00:27:28Z,2924.25,2924.27,190.3851,0,150.2,0
2010-06-30T00:27:33Z,2924.25,2924.27,175.4348,0,155.7,0
2010-06-30T00:27:38Z,2924.25,2924.27,181.9977,0,161.3,0
2010-06-30T00:27:43Z,2924.25,2924.27,170.852,0,164.4,0
2010-06-30T00:27:48Z,2924.25,2924.27,170.852,0,166.5,0
2010-06-30T00:27:53Z,2924.25,2924.27,0,0,168.4,0
2010-06-30T00:27:58Z,2924.25,2924.27,0,0,170,0
2010-06-30T00:28:03Z,2924.25,2924.27,0,0,171.3,0
2010-06-30T00:28:08Z,2924.25,2924.27,0,0,172.9,0
2010-06-30T00:28:13Z,2924.25,2924.27,0,0,174.6,0
2010-06-30T00:28:18Z,2924.25,2924.27,185.9579,0,176.2,0
2010-06-30T00:28:23Z,2924.24,2924.27,112.2959,0,177.5,0
2010-06-30T00:28:28Z,2924.24,2924.27,283.4937,0,178.6,0
2010-06-30T00:28:33Z,2924.24,2924.27,141.7469,0,178.7,0
2010-06-30T00:28:38Z,2924.25,2924.27,0,0,178.6,0
2010-06-30T00:28:43Z,2924.24,2924.27,0,0,179.2,0
2010-06-30T00:28:48Z,2924.25,2924.27,0,0,180.1,0
2010-06-30T00:28:53Z,2924.25,2924.27,0,0,180.2,0
2010-06-30T00:28:58Z,2924.24,2924.27,0,0,180,0
2010-06-30T00:29:03Z,2924.25,2924.27,0,0,180,0
2010-06-30T00:29:08Z,2924.25,2924.27,0,0,180,0
2010-06-30T00:29:13Z,2924.25,2924.27,0,0,179.9,0
2010-06-30T00:29:18Z,2924.24,2924.27,0,0,179.9,0
2010-06-30T00:29:23Z,2924.24,2924.27,0,0,179.9,0
2010-06-30T00:29:28Z,2924.25,2924.27,0,0,179.9,0
2010-06-30T00:29:33Z,2924.25,2924.27,0,0,179.8,0
2010-06-30T00:29:38Z,2924.24,2924.27,0,0,179.8,0
2010-06-30T00:29:43Z,2924.24,2924.27,0,0,179.8,0
2010-06-30T00:29:48Z,2924.24,2924.27,0,0,179.9,0
2010-06-30T00:29:53Z,2924.24,2924.27,0,0,179.9,0
2010-06-30T00:29:58Z,2924.24,2924.27,0,0,179.9,0
2010-06-30T00:30:03Z,2924.24,2924.27,0,0,179.9,0
2010-06-30T00:30:08Z,2924.24,2924.27,0,0,179.9,0
2010-06-30T00:30:13Z,2924.24,2924.27,0,0,179.9,0
2010-06-30T00:30:18Z,2924.25,2924.27,0,0,179.9,0
2010-06-30T00:30:23Z,2924.25,2924.27,0,0,180,0
2010-06-30T00:30:28Z,2924.25,2924.27,0,0,180,0
2010-06-30T00:30:33Z,2924.25,2924.27,0,0,180,0
2010-06-30T00:30:38Z,2924.24,2924.27,0,0,180.1,0
2010-06-30T00:30:43Z,2924.24,2924.27,0,0,180.1,0
