DATETIME,DBTM (m),DMEA (m),MFIA (L/min),RPMA (rpm),SPPA (bar),WOBA (ton)
2010-06-29T00:00:03Z,1825.37,2924.27,0,0,4.4,0
2010-06-29T00:00:08Z,1824.81,2924.27,0,0,4.7,0
2010-06-29T00:00:13Z,1819.98,2924.27,0,0,4.8,0
2010-06-29T00:00:18Z,1820.1,2924.27,0,0,4.6,0
2010-06-29T00:00:23Z,1809.67,2924.27,0,0,4.5,0
2010-06-29T00:00:28Z,1820.1,2924.27,0,0,4.6,0
2010-06-29T00:00:33Z,1820.1,2924.27,0,0,4.7,0
2010-06-29T00:00:38Z,1820.1,2924.27,0,0,4.5,0
2010-06-29T00:00:43Z,1820.1,2924.27,0,0,4.3,0
2010-06-29T00:00:48Z,1820.1,2924.27,0,0,4,0
2010-06-29T00:00:53Z,1820.1,2924.27,0,0,4,0
2010-06-29T00:00:58Z,1820.1,2924.27,0,0,3.9,0
2010-06-29T00:01:03Z,1809.67,2924.27,0,0,3.8,0
2010-06-29T00:01:08Z,1809.67,2924.27,0,0,3.7,0
2010-06-29T00:01:13Z,1809.67,2924.27,0,0,3.9,0
2010-06-29T00:01:18Z,1809.67,2924.27,0,0,4.4,0
2010-06-29T00:01:23Z,1809.67,2924.27,0,0,3.8,0
2010-06-29T00:01:28Z,1809.67,2924.27,0,0,3.8,17.46
2010-06-29T00:01:33Z,1802.9,2924.27,0,0,3.9,0
2010-06-29T00:01:38Z,1798.77,2924.27,0,0,4,0
2010-06-29T00:01:43Z,1792.36,2924.27,0,0,4.1,0
2010-06-29T00:01:48Z,1788.19,2924.27,0,0,4.5,0
2010-06-29T00:01:53Z,1785.55,2924.27,0,0,4.4,0
2010-06-29T00:01:58Z,1783.61,2924.27,0,0,4.5,0
2010-06-29T00:02:03Z,1781.84,2924.27,0,0,4.6,0
2010-06-29T00:02:08Z,1781.96,2924.27,0,0,4.6,0
2010-06-29T00:02:13Z,1782.08,2924.27,0,0,4.5,0
2010-06-29T00:02:18Z,1782.08,2924.27,0,0,4.6,0
2010-06-29T00:02:23Z,1782.08,2924.27,0,0,4.7,0
2010-06-29T00:02:28Z,1782.08,2924.27,0,0,4.6,0
2010-06-29T00:02:33Z,1782.08,2924.27,0,0,4.8,0
2010-06-29T00:02:38Z,1782.08,2924.27,0,0,4.4,0
2010-06-29T00:02:43Z,1782.08,2924.27,0,0,4.4,0
2010-06-29T00:02:48Z,1782.08,2924.27,0,0,4.2,0
2010-06-29T00:02:53Z,1782.08,2924.27,0,0,4,0
2010-06-29T00:02:58Z,1782.08,2924.27,0,0,3.9,0
2010-06-29T00:03:03Z,1782.08,2924.27,0,0,3.9,0
2010-06-29T00:03:08Z,1782.08,2924.27,0,0,3.9,0
2010-06-29T00:03:13Z,1782.08,2924.27,0,0,3.8,0
2010-06-29T00:03:18Z,1782.08,2924.27,0,0,3.8,0
2010-06-29T00:03:23Z,1782.08,2924.27,0,0,4,0
2010-06-29T00:03:28Z,1781.78,2924.27,0,0,3.9,0
2010-06-29T00:03:33Z,1781.72,2924.27,0,0,4,0
2010-06-29T00:03:38Z,1781.73,2924.27,0,0,4.2,0
2010-06-29T00:03:43Z,1781.28,2924.27,0,0,3.8,0
2010-06-29T00:03:48Z,1778.62,2924.27,0,0,3.8,0
2010-06-29T00:03:53Z,1772.48,2924.27,0,0,3.9,0
2010-06-29T00:03:58Z,1768.27,2924.27,0,0,4,0
2010-06-29T00:04:03Z,1762.02,2924.27,0,0,4.2,0
2010-06-29T00:04:08Z,1758.63,2924.27,0,0,4.4,0
2010-06-29T00:04:13Z,1754.88,2924.27,0,0,4.6,0
2010-06-29T00:04:18Z,1754.35,2924.27,0,0,4.6,0
2010-06-29T00:04:23Z,1754.47,2924.27,0,0,4.6,0
2010-06-29T00:04:28Z,1754.47,2924.27,0,0,4.6,0
2010-06-29T00:04:33Z,1754.47,2924.27,0,0,4.6,0
2010-06-29T00:04:38Z,1754.47,2924.27,0,0,4.6,0
2010-06-29T00:04:43Z,1754.47,2924.27,0,0,4.5,0
2010-06-29T00:04:48Z,1754.47,2924.27,0,0,4.7,0
2010-06-29T00:04:53Z,1754.47,2924.27,0,0,4.1,0
2010-06-29T00:04:58Z,1754.47,2924.27,0,0,4,0
2010-06-29T00:05:03Z,1754.47,2924.27,0,0,4,0
2010-06-29T00:05:08Z,1754.47,2924.27,0,0,3.9,0
2010-06-29T00:05:13Z,1754.47,2924.27,0,0,3.8,0
2010-06-29T00:05:18Z,1754.47,2924.27,0,0,3.8,0
2010-06-29T00:05:23Z,1754.47,2924.27,0,0,4,0
2010-06-29T00:05:28Z,1754.47,2924.27,0,0,3.9,0
2010-06-29T00:05:33Z,1754.47,2924.27,0,0,3.9,0
2010-06-29T00:05:38Z,1754.47,2924.27,0,0,4.3,0
2010-06-29T00:05:43Z,1754.47,2924.27,0,0,4.1,0
2010-06-29T00:05:48Z,1753.98,2924.27,0,0,3.9,0
2010-06-29T00:05:53Z,1749.4,2924.27,0,0,3.9,0
2010-06-29T00:05:58Z,1745.39,2924.27,0,0,4,0
2010-06-29T00:06:03Z,1739.1,2924.27,0,0,4.1,0
2010-06-29T00:06:08Z,1734.9,2924.27,0,0,4.2,0
2010-06-29T00:06:13Z,1729.23,2924.27,0,0,4.8,0
2010-06-29T00:06:18Z,1726.78,2924.27,0,0,4.7,0
2010-06-29T00:06:23Z,1727.02,2924.27,0,0,4.6,0
2010-06-29T00:06:28Z,1727.11,2924.27,0,0,4.6,0
2010-06-29T00:06:33Z,1727.11,2924.27,0,0,4.5,0
2010-06-29T00:06:38Z,1727.11,2924.27,0,0,4.6,0
2010-06-29T00:06:43Z,1727.11,2924.27,0,0,4.5,0
2010-06-29T00:06:48Z,1727.11,2924.27,0,0,4.3,0
2010-06-29T00:06:53Z,1727.11,2924.27,0,0,4.1,0
2010-06-29T00:06:58Z,1727.11,2924.27,0,0,4,0
2010-06-29T00:07:03Z,1727.11,2924.27,0,0,3.9,0
2010-06-29T00:07:08Z,1727.11,2924.27,0,0,3.8,0
2010-06-29T00:07:13Z,1727.11,2924.27,0,0,3.8,0
2010-06-29T00:07:18Z,1727.11,2924.27,0,0,3.9,0
2010-06-29T00:07:23Z,1727.11,2924.27,0,0,3.9,0
2010-06-29T00:07:28Z,1727.11,2924.27,0,0,4.1,0
2010-06-29T00:07:33Z,1726.79,2924.27,0,0,3.8,0
2010-06-29T00:07:38Z,1724.93,2924.27,0,0,3.8,0
2010-06-29T00:07:43Z,1719.13,2924.27,0,0,3.9,0
2010-06-29T00:07:48Z,1714.98,2924.27,0,0,4,0
2010-06-29T00:07:53Z,1708.55,2924.27,0,0,4.2,0
2010-06-29T00:07:58Z,1704.13,2924.27,0,0,4.4,0
2010-06-29T00:08:03Z,1699.78,2924.27,0,0,4.6,0
2010-06-29T00:08:08Z,1699.51,2924.27,0,0,4.7,0
2010-06-29T00:08:13Z,1699.73,2924.27,0,0,4.6,0
2010-06-29T00:08:18Z,1699.73,2924.27,0,0,4.6,0
2010-06-29T00:08:23Z,1699.73,2924.27,0,0,4.6,0
2010-06-29T00:08:28Z,1699.73,2924.27,0,0,4.6,0
2010-06-29T00:08:33Z,1699.73,2924.27,0,0,4.5,0
2010-06-29T00:08:38Z,1699.73,2924.27,0,0,5,0
2010-06-29T00:08:43Z,1699.73,2924.27,0,0,4.5,0
2010-06-29T00:08:48Z,1699.73,2924.27,0,0,4.2,0
2010-06-29T00:08:53Z,1699.73,2924.27,0,0,4,0
2010-06-29T00:08:58Z,1699.73,2924.27,0,0,3.9,0
2010-06-29T00:09:03Z,1699.73,2924.27,0,0,3.9,0
2010-06-29T00:09:08Z,1699.73,2924.27,0,0,3.9,0
2010-06-29T00:09:13Z,1699.73,2924.27,0,0,4.3,0
2010-06-29T00:09:18Z,1699.73,2924.27,0,0,3.9,0
2010-06-29T00:09:23Z,1699.73,2924.27,0,0,3.9,0
2010-06-29T00:09:28Z,1699.73,2924.27,0,0,3.9,9.64
2010-06-29T00:09:33Z,1699.5,2924.27,0,0,4,0
2010-06-29T00:09:38Z,1699.48,2924.27,0,0,3.9,0
2010-06-29T00:09:43Z,1699.47,2924.27,0,0,3.9,0
2010-06-29T00:09:48Z,1699.47,2924.27,0,0,3.9,0
2010-06-29T00:09:53Z,1699.47,2924.27,0,0,4,0
2010-06-29T00:09:58Z,1699.52,2924.27,0,0,4.2,0
2010-06-29T00:10:03Z,1699.59,2924.27,0,0,3.9,0
2010-06-29T00:10:08Z,1699.47,2924.27,0,0,3.9,0
2010-06-29T00:10:13Z,1699.48,2924.27,0,0,3.9,0
2010-06-29T00:10:18Z,1699.48,2924.27,0,0,3.9,0
2010-06-29T00:10:23Z,1699.47,2924.27,0,0,3.9,0
2010-06-29T00:10:28Z,1699.5,2924.27,0,0,4.2,0
2010-06-29T00:10:33Z,1699.54,2924.27,0,0,4.4,0
2010-06-29T00:10:38Z,1699.47,2924.27,0,0,3.9,0
2010-06-29T00:10:43Z,1699.47,2924.27,0,0,3.9,0
2010-06-29T00:10:48Z,1699.47,2924.27,0,0,4,0
2010-06-29T00:10:53Z,1699.47,2924.27,0,0,3.9,0
2010-06-29T00:10:58Z,1699.47,2924.27,0,0,3.9,0
2010-06-29T00:11:03Z,1699.48,2924.27,0,0,3.9,0
2010-06-29T00:11:08Z,1699.47,2924.27,0,0,3.9,0
2010-06-29T00:11:13Z,1699.47,2924.27,0,0,3.9,0
2010-06-29T00:11:18Z,1699.47,2924.27,0,0,3.9,0
2010-06-29T00:11:23Z,1699.48,2924.27,0,0,3.9,0
2010-06-29T00:11:28Z,1699.48,2924.27,0,0,4,0
2010-06-29T00:11:33Z,1699.47,2924.27,0,0,3.9,0
2010-06-29T00:11:38Z,1699.47,2924.27,0,0,3.9,0
2010-06-29T00:11:43Z,1699.47,2924.27,0,0,3.9,0
2010-06-29T00:11:48Z,1699.47,2924.27,0,0,3.8,0
2010-06-29T00:11:53Z,1699.47,2924.27,0,0,3.9,0
2010-06-29T00:11:58Z,1699.47,2924.27,0,0,3.9,0
2010-06-29T00:12:03Z,1699.47,2924.27,0,0,3.9,0
2010-06-29T00:12:08Z,1699.47,2924.27,0,0,3.9,0
2010-06-29T00:12:13Z,1699.47,2924.27,0,0,3.9,0
2010-06-29T00:12:18Z,1699.47,2924.27,0,0,3.8,0
2010-06-29T00:12:23Z,1699.47,2924.27,0,0,3.8,0
2010-06-29T00:12:28Z,1699.48,2924.27,0,0,3.8,0
2010-06-29T00:12:33Z,1699.48,2924.27,0,0,3.8,0
2010-06-29T00:12:38Z,1699.46,2924.27,0,0,3.8,0
2010-06-29T00:12:43Z,1699.47,2924.27,0,0,3.8,0
2010-06-29T00:12:48Z,1699.46,2924.27,0,0,3.8,0
2010-06-29T00:12:53Z,1699.47,2924.27,0,0,3.8,0
2010-06-29T00:12:58Z,1699.47,2924.27,0,0,3.8,0
2010-06-29T00:13:03Z,1699.47,2924.27,0,0,3.8,0
2010-06-29T00:13:08Z,1699.47,2924.27,0,0,3.9,0
2010-06-29T00:13:13Z,1699.46,2924.27,0,0,3.9,0
2010-06-29T00:13:18Z,1699.47,2924.27,0,0,3.8,0
2010-06-29T00:13:23Z,1699.47,2924.27,0,0,3.7,0
2010-06-29T00:13:28Z,1699.47,2924.27,0,0,3.8,0
2010-06-29T00:13:33Z,1699.47,2924.27,0,0,3.8,0
2010-06-29T00:13:38Z,1699.47,2924.27,0,0,3.8,0
2010-06-29T00:13:43Z,1699.47,2924.27,0,0,3.8,0
2010-06-29T00:13:48Z,1699.46,2924.27,0,0,3.8,0
2010-06-29T00:13:53Z,1699.47,2924.27,0,0,3.8,0
2010-06-29T00:13:58Z,1699.47,2924.27,0,0,3.8,0
2010-06-29T00:14:03Z,1699.47,2924.27,0,0,3.8,0
2010-06-29T00:14:08Z,1699.48,2924.27,0,0,3.8,0
2010-06-29T00:14:13Z,1699.47,2924.27,0,0,3.8,0
2010-06-29T00:14:18Z,1699.47,2924.27,0,0,3.8,0
2010-06-29T00:14:23Z,1699.47,2924.27,0,0,3.9,0
2010-06-29T00:14:28Z,1699.47,2924.27,0,0,3.9,0
2010-06-29T00:14:33Z,1699.45,2924.27,0,0,4,0
2010-06-29T00:14:38Z,1699.13,2924.27,0,0,4.2,0
2010-06-29T00:14:43Z,1697.8,2924.27,0,0,3.8,0
2010-06-29T00:14:48Z,1694.82,2924.27,0,0,3.9,0
2010-06-29T00:14:53Z,1688.92,2924.27,0,0,3.9,0
2010-06-29T00:14:58Z,1685.38,2924.27,0,0,4.1,0
2010-06-29T00:15:03Z,1680.04,2924.27,0,0,4.2,0
2010-06-29T00:15:08Z,1676.71,2924.27,0,0,4.3,0
2010-06-29T00:15:13Z,1672.42,2924.27,0,0,4.6,0
2010-06-29T00:15:18Z,1672.11,2924.27,0,0,4.6,0
2010-06-29T00:15:23Z,1672.11,2924.27,0,0,4.6,0
2010-06-29T00:15:28Z,1672.11,2924.27,0,0,4.6,0
2010-06-29T00:15:33Z,1672.11,2924.27,0,0,4.6,0
2010-06-29T00:15:38Z,1672.11,2924.27,0,0,4.6,0
2010-06-29T00:15:43Z,1672.11,2924.27,0,0,4.6,0
2010-06-29T00:15:48Z,1672.11,2924.27,0,0,4.6,0
2010-06-29T00:15:53Z,1672.11,2924.27,0,0,4.6,0
2010-06-29T00:15:58Z,1672.11,2924.27,0,0,4.6,0
2010-06-29T00:16:03Z,1672.12,2924.27,0,0,4.6,0
2010-06-29T00:16:08Z,1672.1,2924.27,0,0,4.5,0
2010-06-29T00:16:13Z,1672.11,2924.27,0,0,4.5,0
2010-06-29T00:16:18Z,1672.11,2924.27,0,0,4.7,0
2010-06-29T00:16:23Z,1672.11,2924.27,0,0,4.7,0
2010-06-29T00:16:28Z,1672.11,2924.27,0,0,4.6,0
2010-06-29T00:16:33Z,1672.11,2924.27,0,0,4.6,0
2010-06-29T00:16:38Z,1672.11,2924.27,0,0,4.6,0
2010-06-29T00:16:43Z,1672.11,2924.27,0,0,4.6,0
2010-06-29T00:16:48Z,1672.11,2924.27,0,0,4.6,0
2010-06-29T00:16:53Z,1672.12,2924.27,0,0,4.5,0
2010-06-29T00:16:58Z,1672.11,2924.27,0,0,4.6,0
2010-06-29T00:17:03Z,1672.11,2924.27,0,0,4.6,0
2010-06-29T00:17:08Z,1672.11,2924.27,0,0,4.6,0
2010-06-29T00:17:13Z,1672.11,2924.27,0,0,4.6,0
2010-06-29T00:17:18Z,1672.11,2924.27,0,0,4.6,0
2010-06-29T00:17:23Z,1672.11,2924.27,0,0,4.6,0
2010-06-29T00:17:28Z,1672.12,2924.27,0,0,4.6,0
2010-06-29T00:17:33Z,1672.11,2924.27,0,0,4.6,0
2010-06-29T00:17:38Z,1672.11,2924.27,0,0,4.6,0
2010-06-29T00:17:43Z,1672.12,2924.27,0,0,4.6,0
2010-06-29T00:17:48Z,1672.12,2924.27,0,0,4.6,0
2010-06-29T00:17:53Z,1672.12,2924.27,0,0,4.6,0
2010-06-29T00:17:58Z,1672.12,2924.27,0,0,4.7,0
2010-06-29T00:18:03Z,1672.19,2924.27,0,0,4.6,0
2010-06-29T00:18:08Z,1672.18,2924.27,0,0,4.5,0
2010-06-29T00:18:13Z,1672.18,2924.27,0,0,4.6,0
2010-06-29T00:18:18Z,1672.19,2924.27,0,0,4.5,0
2010-06-29T00:18:23Z,1672.19,2924.27,0,0,4.6,0
2010-06-29T00:18:28Z,1672.19,2924.27,0,0,4.5,0
2010-06-29T00:18:33Z,1672.19,2924.27,0,0,4.6,0
2010-06-29T00:18:38Z,1672.33,2924.27,0,0,4.6,0
2010-06-29T00:18:43Z,1672.59,2924.27,0,0,4.5,0
2010-06-29T00:18:48Z,1672.59,2924.27,0,0,4.5,0
2010-06-29T00:18:53Z,1672.59,2924.27,0,0,4.5,0
2010-06-29T00:18:58Z,1672.59,2924.27,0,0,4.5,0
2010-06-29T00:19:03Z,1672.59,2924.27,0,0,4.6,0
2010-06-29T00:19:08Z,1672.59,2924.27,0,0,4.6,0
2010-06-29T00:19:13Z,1672.59,2924.27,0,0,4.5,0
2010-06-29T00:19:18Z,1672.59,2924.27,0,0,4.6,0
2010-06-29T00:19:23Z,1672.59,2924.27,0,0,4.5,0
2010-06-29T00:19:28Z,1672.59,2924.27,0,0,4.6,0
2010-06-29T00:19:33Z,1672.59,2924.27,0,0,4.5,0
2010-06-29T00:19:38Z,1672.59,2924.27,0,0,4.5,0
2010-06-29T00:19:43Z,1672.59,2924.27,0,0,4.6,0
2010-06-29T00:19:48Z,1672.59,2924.27,0,0,4.6,0
2010-06-29T00:19:53Z,1672.59,2924.27,0,0,4.5,0
2010-06-29T00:19:58Z,1672.59,2924.27,0,0,4.9,0
2010-06-29T00:20:03Z,1672.59,2924.27,0,0,4.6,0
2010-06-29T00:20:08Z,1672.59,2924.27,0,0,4.5,0
2010-06-29T00:20:13Z,1672.59,2924.27,0,0,4.6,0
2010-06-29T00:20:18Z,1672.59,2924.27,0,0,4.5,0
2010-06-29T00:20:23Z,1672.59,2924.27,0,0,4.6,0
2010-06-29T00:20:28Z,1672.59,2924.27,0,0,4.5,0
2010-06-29T00:20:33Z,1672.59,2924.27,0,0,4.6,0
2010-06-29T00:20:38Z,1672.59,2924.27,0,0,4.5,0
2010-06-29T00:20:43Z,1672.59,2924.27,0,0,4.7,0
2010-06-29T00:20:48Z,1672.59,2924.27,0,0,4.6,0
2010-06-29T00:20:53Z,1672.59,2924.27,0,0,4.2,0
2010-06-29T00:20:58Z,1672.59,2924.27,0,0,4.1,0
2010-06-29T00:21:03Z,1672.59,2924.27,0,0,3.9,0
2010-06-29T00:21:08Z,1672.59,2924.27,0,0,3.9,0
2010-06-29T00:21:13Z,1672.59,2924.27,0,0,3.8,0
2010-06-29T00:21:18Z,1672.59,2924.27,0,0,3.8,0
2010-06-29T00:21:23Z,1672.59,2924.27,0,0,4.2,0
2010-06-29T00:21:28Z,1672.59,2924.27,0,0,3.8,0
2010-06-29T00:21:33Z,1672.59,2924.27,0,0,4.1,0
2010-06-29T00:21:38Z,1672.59,2924.27,0,0,3.8,25.88
2010-06-29T00:21:43Z,1671.01,2924.27,0,0,3.9,0
2010-06-29T00:21:48Z,1671.02,2924.27,0,0,3.9,0
2010-06-29T00:21:53Z,1671.03,2924.27,0,0,3.8,0
2010-06-29T00:21:58Z,1671.03,2924.27,0,0,4.1,0
2010-06-29T00:22:03Z,1668.66,2924.27,0,0,3.8,0
2010-06-29T00:22:08Z,1665.75,2924.27,0,0,3.9,0
2010-06-29T00:22:13Z,1659.97,2924.27,0,0,3.9,0
2010-06-29T00:22:18Z,1656.53,2924.27,0,0,4,0
2010-06-29T00:22:23Z,1652.49,2924.27,0,0,4.2,0
2010-06-29T00:22:28Z,1649.37,2924.27,0,0,4.3,0
2010-06-29T00:22:33Z,1645.83,2924.27,0,0,4.6,0
2010-06-29T00:22:38Z,1645.39,2924.27,0,0,4.6,0
2010-06-29T00:22:43Z,1645.54,2924.27,0,0,4.6,0
2010-06-29T00:22:48Z,1645.54,2924.27,0,0,4.4,0
2010-06-29T00:22:53Z,1645.54,2924.27,0,0,4.5,0
2010-06-29T00:22:58Z,1645.54,2924.27,0,0,4.5,0
2010-06-29T00:23:03Z,1645.54,2924.27,0,0,4.5,0
2010-06-29T00:23:08Z,1645.54,2924.27,0,0,4.5,0
2010-06-29T00:23:13Z,1645.54,2924.27,0,0,4.6,0
2010-06-29T00:23:18Z,1645.54,2924.27,0,0,4.2,0
2010-06-29T00:23:23Z,1645.54,2924.27,0,0,4.1,0
2010-06-29T00:23:28Z,1645.54,2924.27,0,0,4,0
2010-06-29T00:23:33Z,1645.54,2924.27,0,0,3.8,0
2010-06-29T00:23:38Z,1645.54,2924.27,0,0,3.8,0
2010-06-29T00:23:43Z,1645.54,2924.27,0,0,3.8,0
2010-06-29T00:23:48Z,1645.54,2924.27,0,0,3.9,0
2010-06-29T00:23:53Z,1645.54,2924.27,0,0,4.1,0
2010-06-29T00:23:58Z,1645.54,2924.27,0,0,3.9,0
2010-06-29T00:24:03Z,1643.02,2924.27,0,0,3.9,0
2010-06-29T00:24:08Z,1642.31,2924.27,0,0,3.8,0
2010-06-29T00:24:13Z,1637.86,2924.27,0,0,3.8,0
2010-06-29T00:24:18Z,1633.51,2924.27,0,0,3.9,0
2010-06-29T00:24:23Z,1628.04,2924.27,0,0,4,0
2010-06-29T00:24:28Z,1623.79,2924.27,0,0,4.3,0
2010-06-29T00:24:33Z,1618.73,2924.27,0,0,4.6,0
2010-06-29T00:24:38Z,1617.87,2924.27,0,0,4.7,0
2010-06-29T00:24:43Z,1618.22,2924.27,0,0,4.6,0
2010-06-29T00:24:48Z,1618.22,2924.27,0,0,4.5,0
2010-06-29T00:24:53Z,1618.22,2924.27,0,0,4.4,0
2010-06-29T00:24:58Z,1618.22,2924.27,0,0,4.5,0
2010-06-29T00:25:03Z,1618.22,2924.27,0,0,4.8,0
2010-06-29T00:25:08Z,1618.22,2924.27,0,0,4.4,0
2010-06-29T00:25:13Z,1618.22,2924.27,0,0,4.2,0
2010-06-29T00:25:18Z,1618.22,2924.27,0,0,4,0
2010-06-29T00:25:23Z,1618.22,2924.27,0,0,4,0
2010-06-29T00:25:28Z,1618.22,2924.27,0,0,3.9,0
2010-06-29T00:25:33Z,1618.22,2924.27,0,0,3.8,0
2010-06-29T00:25:38Z,1618.22,2924.27,0,0,3.7,69.36
2010-06-29T00:25:43Z,1623.43,2924.27,0,0,3.8,0
2010-06-29T00:25:48Z,1623.43,2924.27,0,0,4,0
2010-06-29T00:25:53Z,1622.28,2924.27,0,0,4.1,0
2010-06-29T00:25:58Z,1620.79,2924.27,0,0,3.8,0
2010-06-29T00:26:03Z,1615.97,2924.27,0,0,3.8,0
2010-06-29T00:26:08Z,1611.85,2924.27,0,0,4,0
2010-06-29T00:26:13Z,1606.15,2924.27,0,0,4,0
2010-06-29T00:26:18Z,1601.75,2924.27,0,0,4.3,0
2010-06-29T00:26:23Z,1596.62,2924.27,0,0,4.6,0
2010-06-29T00:26:28Z,1595.86,2924.27,0,0,4.5,0
2010-06-29T00:26:33Z,1596.05,2924.27,0,0,4.5,0
2010-06-29T00:26:38Z,1596.05,2924.27,0,0,4.5,0
2010-06-29T00:26:43Z,1596.05,2924.27,0,0,4.6,0
2010-06-29T00:26:48Z,1596.05,2924.27,0,0,4.5,0
2010-06-29T00:26:53Z,1596.05,2924.27,0,0,4.7,0
2010-06-29T00:26:58Z,1596.05,2924.27,0,0,4.5,0
2010-06-29T00:27:03Z,1596.05,2924.27,0,0,4.2,0
2010-06-29T00:27:08Z,1596.05,2924.27,0,0,4.1,0
2010-06-29T00:27:13Z,1596.05,2924.27,0,0,4,0
2010-06-29T00:27:18Z,1596.05,2924.27,0,0,3.9,0
2010-06-29T00:27:23Z,1596.05,2924.27,0,0,3.8,0
2010-06-29T00:27:28Z,1596.05,2924.27,0,0,3.8,0
2010-06-29T00:27:33Z,1596.05,2924.27,0,0,4,0
2010-06-29T00:27:38Z,1596.05,2924.27,0,0,4,0
2010-06-29T00:27:43Z,1595.78,2924.27,0,0,3.8,0
2010-06-29T00:27:48Z,1593.35,2924.27,0,0,3.8,0
2010-06-29T00:27:53Z,1588.67,2924.27,0,0,3.9,0
2010-06-29T00:27:58Z,1584.59,2924.27,0,0,4,0
2010-06-29T00:28:03Z,1578.74,2924.27,0,0,4.1,0
2010-06-29T00:28:08Z,1574.38,2924.27,0,0,4.3,0
2010-06-29T00:28:13Z,1569.2,2924.27,0,0,4.6,0
2010-06-29T00:28:18Z,1568.44,2924.27,0,0,4.6,0
2010-06-29T00:28:23Z,1568.57,2924.27,0,0,4.6,0
2010-06-29T00:28:28Z,1568.57,2924.27,0,0,4.5,0
2010-06-29T00:28:33Z,1568.57,2924.27,0,0,4.5,0
2010-06-29T00:28:38Z,1568.57,2924.27,0,0,4.5,0
2010-06-29T00:28:43Z,1568.57,2924.27,0,0,4.5,0
2010-06-29T00:28:48Z,1568.57,2924.27,0,0,4.7,0
2010-06-29T00:28:53Z,1568.57,2924.27,0,0,4.5,0
2010-06-29T00:28:58Z,1568.57,2924.27,0,0,4.2,0
2010-06-29T00:29:03Z,1568.57,2924.27,0,0,4.1,0
2010-06-29T00:29:08Z,1568.57,2924.27,0,0,3.9,0
2010-06-29T00:29:13Z,1568.57,2924.27,0,0,3.9,0
2010-06-29T00:29:18Z,1568.57,2924.27,0,0,3.8,0
2010-06-29T00:29:23Z,1568.57,2924.27,0,0,3.7,0
2010-06-29T00:29:28Z,1568.57,2924.27,0,0,3.9,0
2010-06-29T00:29:33Z,1568.29,2924.27,0,0,3.8,0
2010-06-29T00:29:38Z,1565.83,2924.27,0,0,3.9,0
2010-06-29T00:29:43Z,1560.6,2924.27,0,0,3.8,0
2010-06-29T00:29:48Z,1556.5,2924.27,0,0,4,0
2010-06-29T00:29:53Z,1550.98,2924.27,0,0,4.1,0
2010-06-29T00:29:58Z,1546.84,2924.27,0,0,4.4,0
2010-06-29T00:30:03Z,1541.87,2924.27,0,0,4.6,0
2010-06-29T00:30:08Z,1541.05,2924.27,0,0,4.6,0
2010-06-29T00:30:13Z,1541.34,2924.27,0,0,4.5,0
2010-06-29T00:30:18Z,1541.34,2924.27,0,0,4.5,0
2010-06-29T00:30:23Z,1541.34,2924.27,0,0,4.6,0
2010-06-29T00:30:28Z,1541.34,2924.27,0,0,4.6,0
2010-06-29T00:30:33Z,1541.34,2924.27,0,0,4.9,0
2010-06-29T00:30:38Z,1541.34,2924.27,0,0,4.8,0
2010-06-29T00:30:43Z,1541.34,2924.27,0,0,4.4,0
2010-06-29T00:30:48Z,1541.34,2924.27,0,0,4.2,0
2010-06-29T00:30:53Z,1541.34,2924.27,0,0,4,0
2010-06-29T00:30:58Z,1541.34,2924.27,0,0,3.8,0
2010-06-29T00:31:03Z,1541.34,2924.27,0,0,3.8,0
2010-06-29T00:31:08Z,1541.34,2924.27,0,0,3.8,0
2010-06-29T00:31:13Z,1541.34,2924.27,0,0,3.8,0
2010-06-29T00:31:18Z,1541.34,2924.27,0,0,4.1,0
2010-06-29T00:31:23Z,1540.26,2924.27,0,0,3.8,0
2010-06-29T00:31:28Z,1537.54,2924.27,0,0,3.8,0
2010-06-29T00:31:33Z,1532.18,2924.27,0,0,3.9,0
2010-06-29T00:31:38Z,1528.18,2924.27,0,0,4,0
2010-06-29T00:31:43Z,1521.57,2924.27,0,0,4.1,0
2010-06-29T00:31:48Z,1517.33,2924.27,0,0,4.4,0
2010-06-29T00:31:53Z,1513.77,2924.27,0,0,4.6,0
2010-06-29T00:31:58Z,1513.84,2924.27,0,0,4.5,0
2010-06-29T00:32:03Z,1514.07,2924.27,0,0,4.5,0
2010-06-29T00:32:08Z,1514.07,2924.27,0,0,4.6,0
2010-06-29T00:32:13Z,1514.07,2924.27,0,0,4.5,0
2010-06-29T00:32:18Z,1514.07,2924.27,0,0,4.5,0
2010-06-29T00:32:23Z,1514.07,2924.27,0,0,4.5,0
2010-06-29T00:32:28Z,1514.07,2924.27,0,0,4.5,0
2010-06-29T00:32:33Z,1514.07,2924.27,0,0,4.2,0
2010-06-29T00:32:38Z,1514.07,2924.27,0,0,4.1,0
2010-06-29T00:32:43Z,1514.07,2924.27,0,0,3.9,0
2010-06-29T00:32:48Z,1514.07,2924.27,0,0,3.8,0
2010-06-29T00:32:53Z,1514.07,2924.27,0,0,3.8,0
2010-06-29T00:32:58Z,1514.07,2924.27,0,0,3.8,0
2010-06-29T00:33:03Z,1514.07,2924.27,0,0,4.2,0
2010-06-29T00:33:08Z,1514.07,2924.27,0,0,4.1,0
2010-06-29T00:33:13Z,1513.47,2924.27,0,0,3.8,0
2010-06-29T00:33:18Z,1511.65,2924.27,0,0,3.8,0
