Well Name,Wellbore Name,Operation Name,Rig Name,Start Date,Start Time,End Time,Tour,Duration (s),Duration (hr),Rig State,Internal Rig State,Hole Start Depth MD,Hole End Depth MD,Bit Start Depth MD,Bit End Depth MD,Description,Class Code,Phase Code,Task Code,User Code
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,11:32:10 AM,11:32:20 AM,Day Tour,10,0.003,23,23,"1,100.0","1,100.0",45.3,45.3,[23] Rotating,P,DR,P50,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,12:10:40 PM,12:43:50 PM,Day Tour,"1,990",0.553,31,31,"1,100.0","1,100.0",74.5,84.9,[31] In Slips - Casing,P,CSG,RIO,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,12:10:40 PM,2:21:20 PM,Day Tour,"7,840",2.178,5,5,"1,100.0","1,100.0",74.5,281.2,[5] Casing Run,P,CSG,RIO,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,12:11:25 PM,12:40:15 PM,Day Tour,"1,730",0.481,44,44,"1,100.0","1,100.0",74.7,85.0,[44] Slips to Slips - Casing,P,CSG,P23,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,12:11:30 PM,12:40:50 PM,Day Tour,"1,760",0.489,47,47,"1,100.0","1,100.0",74.5,81.3,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,12:41:20 PM,12:43:40 PM,Day Tour,140,0.039,47,47,"1,100.0","1,100.0",84.9,85.0,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,12:46:50 PM,12:47:15 PM,Day Tour,25,0.007,44,44,"1,100.0","1,100.0",84.9,94.5,[44] Slips to Slips - Casing,P,CSG,P23,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,12:46:55 PM,12:47:50 PM,Day Tour,55,0.015,47,47,"1,100.0","1,100.0",84.8,87.2,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,12:47:15 PM,12:53:30 PM,Day Tour,375,0.104,31,31,"1,100.0","1,100.0",84.8,94.2,[31] In Slips - Casing,P,CSG,RIO,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,12:57:00 PM,12:57:55 PM,Day Tour,55,0.015,44,44,"1,100.0","1,100.0",94.2,104.4,[44] Slips to Slips - Casing,P,CSG,P23,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,12:57:05 PM,1:01:50 PM,Day Tour,285,0.079,47,47,"1,100.0","1,100.0",94.3,104.1,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,12:57:55 PM,1:02:05 PM,Day Tour,250,0.069,31,31,"1,100.0","1,100.0",94.4,104.4,[31] In Slips - Casing,P,CSG,RIO,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,1:26:15 PM,1:26:50 PM,Day Tour,35,0.01,47,47,"1,100.0","1,100.0",104.3,104.3,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,1:31:40 PM,1:32:05 PM,Day Tour,25,0.007,47,47,"1,100.0","1,100.0",104.4,104.4,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,1:33:15 PM,1:35:10 PM,Day Tour,115,0.032,47,47,"1,100.0","1,100.0",115.5,115.8,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,1:35:20 PM,1:35:40 PM,Day Tour,20,0.006,47,47,"1,100.0","1,100.0",115.8,115.8,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,1:35:35 PM,1:38:55 PM,Day Tour,200,0.056,31,31,"1,100.0","1,100.0",115.8,126.0,[31] In Slips - Casing,P,CSG,RIO,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,1:38:00 PM,1:38:20 PM,Day Tour,20,0.006,44,44,"1,100.0","1,100.0",118.5,126.0,[44] Slips to Slips - Casing,P,CSG,P23,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,1:38:05 PM,1:38:25 PM,Day Tour,20,0.006,47,47,"1,100.0","1,100.0",125.8,125.8,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,1:40:20 PM,1:40:40 PM,Day Tour,20,0.006,47,47,"1,100.0","1,100.0",135.8,135.8,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,1:42:25 PM,1:42:45 PM,Day Tour,20,0.006,44,44,"1,100.0","1,100.0",135.7,145.0,[44] Slips to Slips - Casing,P,CSG,P23,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,1:42:30 PM,1:42:55 PM,Day Tour,25,0.007,47,47,"1,100.0","1,100.0",145.5,145.8,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,1:42:45 PM,1:43:30 PM,Day Tour,45,0.012,31,31,"1,100.0","1,100.0",145.7,153.0,[31] In Slips - Casing,P,CSG,RIO,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,1:44:40 PM,1:45:00 PM,Day Tour,20,0.006,47,47,"1,100.0","1,100.0",155.5,155.6,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,1:45:40 PM,1:46:50 PM,Day Tour,70,0.019,44,44,"1,100.0","1,100.0",155.4,165.4,[44] Slips to Slips - Casing,P,CSG,P23,
Well Name,Wellbore Name,Operation Name,Rig Name,Start Date,Start Time,End Time,Tour,Duration (s),Duration (hr),Rig State,Internal Rig State,Hole Start Depth MD,Hole End Depth MD,Bit Start Depth MD,Bit End Depth MD,Description,Class Code,Phase Code,Task Code,User Code
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,1:45:45 PM,1:47:00 PM,Day Tour,75,0.021,47,47,"1,100.0","1,100.0",161.4,165.5,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,1:48:45 PM,1:49:05 PM,Day Tour,20,0.006,47,47,"1,100.0","1,100.0",175.5,175.4,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,1:56:15 PM,1:56:40 PM,Day Tour,25,0.007,47,47,"1,100.0","1,100.0",184.9,185.0,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,1:58:45 PM,1:59:10 PM,Day Tour,25,0.007,47,47,"1,100.0","1,100.0",194.6,194.5,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:00:50 PM,2:01:10 PM,Day Tour,20,0.006,47,47,"1,100.0","1,100.0",204.8,204.5,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:02:45 PM,2:03:25 PM,Day Tour,40,0.011,44,44,"1,100.0","1,100.0",203.8,213.9,[44] Slips to Slips - Casing,P,CSG,P23,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:02:50 PM,2:03:15 PM,Day Tour,25,0.007,47,47,"1,100.0","1,100.0",214.2,214.2,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:03:25 PM,2:03:50 PM,Day Tour,25,0.007,31,31,"1,100.0","1,100.0",214.5,220.8,[31] In Slips - Casing,P,CSG,RIO,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:03:55 PM,2:05:50 PM,Day Tour,115,0.032,47,47,"1,100.0","1,100.0",220.8,224.0,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:05:20 PM,2:05:40 PM,Day Tour,20,0.006,44,44,"1,100.0","1,100.0",220.8,224.3,[44] Slips to Slips - Casing,P,CSG,P23,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:05:40 PM,2:06:20 PM,Day Tour,40,0.011,31,31,"1,100.0","1,100.0",224.0,225.0,[31] In Slips - Casing,P,CSG,RIO,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:08:00 PM,2:08:25 PM,Day Tour,25,0.007,44,44,"1,100.0","1,100.0",225.0,234.3,[44] Slips to Slips - Casing,P,CSG,P23,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:08:05 PM,2:08:25 PM,Day Tour,20,0.006,47,47,"1,100.0","1,100.0",234.3,234.2,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:10:05 PM,2:10:25 PM,Day Tour,20,0.006,44,44,"1,100.0","1,100.0",234.1,244.1,[44] Slips to Slips - Casing,P,CSG,P23,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:10:10 PM,2:10:35 PM,Day Tour,25,0.007,47,47,"1,100.0","1,100.0",243.8,243.9,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:12:35 PM,2:15:50 PM,Day Tour,195,0.054,47,47,"1,100.0","1,100.0",253.7,263.6,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:18:15 PM,2:18:35 PM,Day Tour,20,0.006,47,47,"1,100.0","1,100.0",263.6,263.4,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:18:35 PM,2:21:05 PM,Day Tour,150,0.042,31,31,"1,100.0","1,100.0",263.4,273.7,[31] In Slips - Casing,P,CSG,RIO,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:19:00 PM,2:19:05 PM,Day Tour,5,0.001,47,47,"1,100.0","1,100.0",263.5,263.6,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:19:15 PM,2:20:55 PM,Day Tour,100,0.028,44,44,"1,100.0","1,100.0",263.6,273.7,[44] Slips to Slips - Casing,P,CSG,P23,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:19:25 PM,2:20:15 PM,Day Tour,50,0.014,47,47,"1,100.0","1,100.0",266.4,273.5,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:20:25 PM,2:20:40 PM,Day Tour,15,0.004,47,47,"1,100.0","1,100.0",273.4,273.3,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:21:25 PM,3:10:00 PM,Day Tour,"2,915",0.81,5,5,"1,100.0","1,100.0",281.2,351.7,[5] Casing Run,P,CSG,RIO,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:22:15 PM,2:22:55 PM,Day Tour,40,0.011,44,44,"1,100.0","1,100.0",281.2,284.6,[44] Slips to Slips - Casing,P,CSG,P23,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:22:20 PM,2:23:00 PM,Day Tour,40,0.011,47,47,"1,100.0","1,100.0",283.1,283.3,[47] Casing Block (Up/Down),P,,,
Well Name,Wellbore Name,Operation Name,Rig Name,Start Date,Start Time,End Time,Tour,Duration (s),Duration (hr),Rig State,Internal Rig State,Hole Start Depth MD,Hole End Depth MD,Bit Start Depth MD,Bit End Depth MD,Description,Class Code,Phase Code,Task Code,User Code
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:22:55 PM,2:23:40 PM,Day Tour,45,0.012,31,31,"1,100.0","1,100.0",283.2,287.8,[31] In Slips - Casing,P,CSG,RIO,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:24:00 PM,2:26:45 PM,Day Tour,165,0.046,47,47,"1,100.0","1,100.0",293.3,293.1,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:28:45 PM,2:29:05 PM,Day Tour,20,0.006,47,47,"1,100.0","1,100.0",302.8,302.6,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:29:30 PM,2:30:45 PM,Day Tour,75,0.021,47,47,"1,100.0","1,100.0",302.8,312.7,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:30:55 PM,2:31:15 PM,Day Tour,20,0.006,47,47,"1,100.0","1,100.0",312.5,312.4,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:32:05 PM,2:33:00 PM,Day Tour,55,0.015,47,47,"1,100.0","1,100.0",322.7,322.7,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:33:10 PM,2:33:25 PM,Day Tour,15,0.004,47,47,"1,100.0","1,100.0",322.7,322.3,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:34:45 PM,2:35:55 PM,Day Tour,70,0.019,23,23,"1,100.0","1,100.0",332.5,332.2,[23] Rotating,P,DR,P50,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:36:55 PM,2:37:55 PM,Day Tour,60,0.017,44,44,"1,100.0","1,100.0",332.2,340.5,[44] Slips to Slips - Casing,P,CSG,P23,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:37:00 PM,2:37:05 PM,Day Tour,5,0.001,47,47,"1,100.0","1,100.0",332.5,332.3,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:37:15 PM,2:40:30 PM,Day Tour,195,0.054,47,47,"1,100.0","1,100.0",332.3,340.4,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:37:55 PM,2:40:50 PM,Day Tour,175,0.049,31,31,"1,100.0","1,100.0",332.5,340.4,[31] In Slips - Casing,P,CSG,RIO,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:40:20 PM,2:50:25 PM,Day Tour,605,0.168,4,4,"1,100.0","1,100.0",340.3,333.5,[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:40:40 PM,2:40:45 PM,Day Tour,5,0.001,47,47,"1,100.0","1,100.0",340.4,340.5,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:40:55 PM,2:41:00 PM,Day Tour,5,0.001,47,47,"1,100.0","1,100.0",340.4,340.5,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:41:10 PM,3:04:00 PM,Day Tour,"1,370",0.381,47,47,"1,100.0","1,100.0",340.5,340.3,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:50:30 PM,2:56:10 PM,Day Tour,340,0.094,4,4,"1,100.0","1,100.0",333.4,333.4,[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,2:56:25 PM,3:00:35 PM,Day Tour,250,0.069,4,4,"1,100.0","1,100.0",333.3,333.6,[4] Circulating,P,DR,CIM,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,3:03:45 PM,3:04:00 PM,Day Tour,15,0.004,23,23,"1,100.0","1,100.0",340.2,340.3,[23] Rotating,P,DR,P50,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,3:04:10 PM,3:05:30 PM,Day Tour,80,0.022,47,47,"1,100.0","1,100.0",340.3,342.4,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,3:04:40 PM,3:04:50 PM,Day Tour,10,0.003,23,23,"1,100.0","1,100.0",340.3,340.4,[23] Rotating,P,DR,P50,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,3:08:25 PM,3:09:00 PM,Day Tour,35,0.01,44,44,"1,100.0","1,100.0",341.9,349.5,[44] Slips to Slips - Casing,P,CSG,P23,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,3:08:30 PM,3:09:10 PM,Day Tour,40,0.011,47,47,"1,100.0","1,100.0",341.9,342.0,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,3:09:00 PM,3:09:50 PM,Day Tour,50,0.014,31,31,"1,100.0","1,100.0",341.9,351.5,[31] In Slips - Casing,P,CSG,RIO,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,3:09:35 PM,3:09:40 PM,Day Tour,5,0.001,47,47,"1,100.0","1,100.0",343.8,349.5,[47] Casing Block (Up/Down),P,,,
Well Name,Wellbore Name,Operation Name,Rig Name,Start Date,Start Time,End Time,Tour,Duration (s),Duration (hr),Rig State,Internal Rig State,Hole Start Depth MD,Hole End Depth MD,Bit Start Depth MD,Bit End Depth MD,Description,Class Code,Phase Code,Task Code,User Code
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,3:10:05 PM,3:39:20 PM,Day Tour,"1,755",0.488,5,5,"1,100.0","1,100.0",351.7,430.1,[5] Casing Run,P,CSG,RIO,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,3:11:40 PM,3:12:10 PM,Day Tour,30,0.008,47,47,"1,100.0","1,100.0",351.7,351.8,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,3:15:55 PM,3:18:15 PM,Day Tour,140,0.039,47,47,"1,100.0","1,100.0",361.6,371.7,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,3:19:05 PM,3:20:25 PM,Day Tour,80,0.022,47,47,"1,100.0","1,100.0",371.4,371.4,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,3:19:45 PM,3:39:10 PM,Day Tour,"1,165",0.324,31,31,"1,100.0","1,100.0",371.3,430.1,[31] In Slips - Casing,P,CSG,RIO,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,3:20:35 PM,3:28:05 PM,Day Tour,450,0.125,47,47,"1,100.0","1,100.0",371.5,400.4,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,3:29:05 PM,3:30:20 PM,Day Tour,75,0.021,47,47,"1,100.0","1,100.0",400.6,400.7,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,3:30:30 PM,3:31:20 PM,Day Tour,50,0.014,47,47,"1,100.0","1,100.0",400.7,400.3,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,3:34:55 PM,3:35:25 PM,Day Tour,30,0.008,47,47,"1,100.0","1,100.0",410.4,410.7,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,3:37:40 PM,3:38:15 PM,Day Tour,35,0.01,44,44,"1,100.0","1,100.0",418.4,427.5,[44] Slips to Slips - Casing,P,CSG,P23,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,3:37:45 PM,3:38:30 PM,Day Tour,45,0.012,47,47,"1,100.0","1,100.0",420.3,419.9,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,3:39:25 PM,4:34:10 PM,Day Tour,"3,285",0.912,5,5,"1,100.0","1,100.0",430.1,576.1,[5] Casing Run,P,CSG,RIO,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,3:40:30 PM,3:41:00 PM,Day Tour,30,0.008,44,44,"1,100.0","1,100.0",430.1,439.1,[44] Slips to Slips - Casing,P,CSG,P23,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,3:40:35 PM,3:41:20 PM,Day Tour,45,0.012,47,47,"1,100.0","1,100.0",430.0,430.1,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,3:41:00 PM,3:42:00 PM,Day Tour,60,0.017,31,31,"1,100.0","1,100.0",430.1,439.7,[31] In Slips - Casing,P,CSG,RIO,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,3:43:30 PM,3:44:15 PM,Day Tour,45,0.012,47,47,"1,100.0","1,100.0",439.8,439.6,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,3:43:55 PM,4:02:00 PM,Day Tour,"1,085",0.301,31,31,"1,100.0","1,100.0",440.0,448.9,[31] In Slips - Casing,P,CSG,RIO,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,3:58:35 PM,4:01:45 PM,Day Tour,190,0.053,44,44,"1,100.0","1,100.0",442.9,448.9,[44] Slips to Slips - Casing,P,CSG,P23,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,3:58:40 PM,3:59:35 PM,Day Tour,55,0.015,47,47,"1,100.0","1,100.0",449.5,449.1,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,4:01:05 PM,4:01:35 PM,Day Tour,30,0.008,47,47,"1,100.0","1,100.0",449.4,449.3,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,4:02:15 PM,4:11:10 PM,Day Tour,535,0.149,2,2,"1,100.0","1,100.0",456.3,498.0,[2] Tripping In,P,DR,RHO,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,4:02:25 PM,4:03:45 PM,Day Tour,80,0.022,47,47,"1,100.0","1,100.0",456.3,459.1,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,4:03:15 PM,4:04:35 PM,Day Tour,80,0.022,42,42,"1,100.0","1,100.0",459.3,469.0,[42] Slips to Slips - Trip In,P,DR,P21,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,4:04:40 PM,4:05:55 PM,Day Tour,75,0.021,22,22,"1,100.0","1,100.0",469.1,469.0,[22] In-Slip - Trip-In,P,DR,P11,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,4:05:45 PM,4:06:10 PM,Day Tour,25,0.007,47,47,"1,100.0","1,100.0",469.0,469.0,[47] Casing Block (Up/Down),P,,,
Well Name,Wellbore Name,Operation Name,Rig Name,Start Date,Start Time,End Time,Tour,Duration (s),Duration (hr),Rig State,Internal Rig State,Hole Start Depth MD,Hole End Depth MD,Bit Start Depth MD,Bit End Depth MD,Description,Class Code,Phase Code,Task Code,User Code
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,4:07:45 PM,4:08:15 PM,Day Tour,30,0.008,44,44,"1,100.0","1,100.0",468.9,478.7,[44] Slips to Slips - Casing,P,CSG,P23,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,4:07:45 PM,4:08:15 PM,Day Tour,30,0.008,42,42,"1,100.0","1,100.0",468.9,478.7,[42] Slips to Slips - Trip In,P,DR,P21,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,4:07:50 PM,4:08:15 PM,Day Tour,25,0.007,47,47,"1,100.0","1,100.0",479.0,478.7,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,4:08:20 PM,4:08:45 PM,Day Tour,25,0.007,22,22,"1,100.0","1,100.0",478.8,478.1,[22] In-Slip - Trip-In,P,DR,P11,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,4:08:45 PM,4:10:00 PM,Day Tour,75,0.021,47,47,"1,100.0","1,100.0",478.7,488.6,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,4:10:00 PM,4:10:25 PM,Day Tour,25,0.007,42,42,"1,100.0","1,100.0",478.1,488.4,[42] Slips to Slips - Trip In,P,DR,P21,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,4:10:00 PM,4:10:25 PM,Day Tour,25,0.007,44,44,"1,100.0","1,100.0",478.1,488.3,[44] Slips to Slips - Casing,P,CSG,P23,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,4:10:10 PM,4:10:25 PM,Day Tour,15,0.004,47,47,"1,100.0","1,100.0",488.6,488.7,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,4:10:30 PM,4:11:05 PM,Day Tour,35,0.01,22,22,"1,100.0","1,100.0",488.7,489.4,[22] In-Slip - Trip-In,P,DR,P11,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,4:12:25 PM,4:12:55 PM,Day Tour,30,0.008,44,44,"1,100.0","1,100.0",488.4,498.1,[44] Slips to Slips - Casing,P,CSG,P23,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,4:12:30 PM,4:13:00 PM,Day Tour,30,0.008,47,47,"1,100.0","1,100.0",498.4,498.7,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,4:12:55 PM,4:13:30 PM,Day Tour,35,0.01,31,31,"1,100.0","1,100.0",498.7,499.7,[31] In Slips - Casing,P,CSG,RIO,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,4:14:40 PM,4:15:55 PM,Day Tour,75,0.021,44,44,"1,100.0","1,100.0",499.7,518.2,[44] Slips to Slips - Casing,P,CSG,P23,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,4:14:45 PM,4:15:10 PM,Day Tour,25,0.007,47,47,"1,100.0","1,100.0",508.4,508.3,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,4:16:55 PM,4:17:20 PM,Day Tour,25,0.007,47,47,"1,100.0","1,100.0",517.9,518.3,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,4:24:45 PM,4:25:05 PM,Day Tour,20,0.006,47,47,"1,100.0","1,100.0",527.9,527.9,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,4:25:05 PM,4:27:40 PM,Day Tour,155,0.043,31,31,"1,100.0","1,100.0",527.9,536.7,[31] In Slips - Casing,P,CSG,RIO,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,4:26:45 PM,4:27:25 PM,Day Tour,40,0.011,44,44,"1,100.0","1,100.0",527.7,537.6,[44] Slips to Slips - Casing,P,CSG,P23,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,4:26:50 PM,4:27:10 PM,Day Tour,20,0.006,47,47,"1,100.0","1,100.0",537.7,537.3,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,4:28:55 PM,4:29:20 PM,Day Tour,25,0.007,47,47,"1,100.0","1,100.0",547.4,547.2,[47] Casing Block (Up/Down),P,,,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,4:31:00 PM,4:31:25 PM,Day Tour,25,0.007,44,44,"1,100.0","1,100.0",548.0,557.2,[44] Slips to Slips - Casing,P,CSG,P23,
Loris 41,Loris 41,RSD,Offshore Rig 1,1/7/19,4:31:05 PM,4:31:30 PM,Day Tour,25,0.007,47,47,"1,100.0","1,100.0",557.0,557.0,[47] Casing Block (Up/Down),P,,,
